ts, default broker, CrocodileAgent, SPOT, COLDPower18, VidyutVanika, EWIIS3, AgentUDE, Bunnie, total
535, 2, 146, 124, 0, 7220, 20, 448, 49555, 57515
541, 0, 56, 125, 0, 7533, 23, 438, 49340, 57515
547, 2, 2, 123, 0, 7531, 24, 448, 49385, 57515
553, 1, 2, 127, 0, 7774, 21, 397, 49193, 57515
559, 2, 2, 269, 0, 8180, 22, 369, 48671, 57515
565, 4, 1, 151, 0, 8560, 21, 464, 48314, 57515
571, 2, 4, 147, 0, 8911, 18, 40, 48393, 57515
577, 3, 4, 146, 0, 9121, 19, 12, 48210, 57515
583, 3, 5, 121, 0, 10410, 18, 295, 46663, 57515
589, 4, 805, 123, 0, 18845, 17, 424, 37297, 57515
595, 4, 2087, 91, 0, 26530, 15, 392, 28396, 57515
601, 4, 4560, 1, 0, 33678, 13, 363, 18896, 57515
607, 4, 5761, 1, 0, 36532, 11, 305, 14901, 57515
613, 3, 6893, 1, 0, 39938, 11, 66, 10603, 57515
619, 1, 7481, 1, 0, 41949, 11, 4, 8068, 57515
625, 2, 8143, 1, 0, 42578, 10, 74, 6707, 57515
631, 1, 8397, 1, 0, 42375, 9, 37, 6695, 57515
637, 1, 8453, 0, 0, 41744, 11, 4, 7302, 57515
643, 1, 8453, 1, 0, 40807, 11, 6, 8236, 57515
649, 0, 8345, 0, 0, 40637, 11, 6, 8516, 57515
655, 0, 7844, 0, 0, 40366, 11, 6, 9288, 57515
661, 0, 6956, 31, 0, 37501, 11, 5, 13011, 57515
667, 0, 4171, 30, 0, 31589, 9, 56, 21660, 57515
673, 0, 2326, 0, 0, 26340, 9, 61, 28779, 57515
679, 0, 1646, 0, 0, 23528, 9, 58, 32274, 57515
685, 1, 885, 30, 0, 20257, 7, 154, 36181, 57515
691, 1, 604, 30, 0, 17696, 8, 167, 39009, 57515
697, 1, 243, 31, 0, 14262, 8, 6, 42964, 57515
703, 3, 62, 60, 0, 7755, 10, 5, 49620, 57515
709, 2, 3, 60, 0, 7165, 10, 5, 50270, 57515
715, 3, 2, 60, 0, 7680, 9, 7, 49754, 57515
721, 1, 2, 31, 0, 8264, 10, 5, 49202, 57515
727, 0, 2, 30, 0, 8549, 14, 4, 48916, 57515
733, 0, 2, 173, 0, 9261, 12, 5, 48062, 57515
739, 0, 0, 173, 0, 10092, 14, 8, 47228, 57515
745, 0, 1, 144, 0, 10361, 13, 7, 46989, 57515
751, 1, 1, 142, 0, 11294, 12, 8, 46057, 57515
757, 0, 523, 144, 0, 19154, 12, 10, 37672, 57515
763, 0, 1639, 244, 0, 25551, 13, 9, 30059, 57515
769, 0, 3475, 1, 0, 33094, 8, 8, 20929, 57515
775, 3, 4702, 1, 0, 37151, 10, 5, 15643, 57515
781, 1, 6382, 1, 0, 40432, 12, 4, 10683, 57515
787, 2, 6968, 1, 0, 42114, 9, 5, 8416, 57515
793, 1, 7608, 1, 0, 42926, 9, 15, 6955, 57515
799, 2, 7802, 1, 0, 43352, 7, 15, 6336, 57515
805, 1, 7830, 2, 0, 42971, 6, 16, 6689, 57515
811, 1, 7830, 32, 0, 41680, 6, 5, 7961, 57515
817, 1, 7779, 31, 0, 41204, 7, 7, 8486, 57515
823, 1, 7761, 31, 0, 40849, 6, 39, 8828, 57515
829, 0, 7179, 32, 0, 37936, 8, 38, 12322, 57515
835, 0, 5927, 33, 0, 32849, 7, 39, 18660, 57515
841, 0, 4327, 0, 0, 28937, 8, 37, 24206, 57515
847, 0, 3128, 62, 0, 24780, 7, 37, 29501, 57515
853, 1, 1534, 61, 0, 21997, 8, 38, 33876, 57515
859, 1, 880, 62, 0, 19969, 8, 39, 36556, 57515
865, 1, 720, 63, 0, 25004, 8, 3, 31716, 57515
871, 1, 559, 62, 0, 31298, 8, 4, 25583, 57515
877, 0, 382, 62, 0, 37071, 9, 6, 19985, 57515
883, 0, 322, 62, 0, 40493, 10, 6, 16622, 57515
889, 0, 292, 60, 0, 42218, 11, 7, 14927, 57515
895, 1, 232, 60, 0, 42744, 11, 6, 14461, 57515
901, 1, 173, 60, 0, 44340, 10, 5, 12926, 57515
907, 1, 143, 30, 0, 47337, 10, 4, 9990, 57515
913, 1, 143, 0, 0, 47480, 9, 5, 9877, 57515
919, 1, 4, 0, 0, 49926, 8, 4, 7572, 57515
925, 3, 995, 0, 0, 23869, 6, 5, 32637, 57515
931, 3, 1024, 1, 0, 29012, 7, 6, 27462, 57515
937, 3, 1559, 1, 0, 49578, 8, 5, 6361, 57515
943, 0, 2149, 2, 0, 51267, 10, 4, 4083, 57515
949, 0, 2791, 0, 0, 52430, 11, 4, 2279, 57515
955, 3, 2936, 0, 0, 52518, 10, 4, 2044, 57515
961, 1, 3349, 1, 0, 52496, 9, 6, 1653, 57515
967, 2, 3396, 0, 0, 52097, 6, 7, 2007, 57515
973, 2, 3397, 0, 0, 51625, 7, 7, 2477, 57515
979, 3, 3356, 0, 0, 51015, 5, 6, 3130, 57515
985, 0, 3306, 1, 0, 50903, 9, 4, 3292, 57515
991, 2, 3124, 0, 0, 28011, 7, 8, 26363, 57515
997, 3, 2775, 1, 0, 29129, 6, 8, 25593, 57515
1003, 3, 2337, 1, 0, 47052, 7, 6, 8109, 57515
1009, 3, 1976, 1, 0, 46353, 7, 6, 9169, 57515
1015, 1, 1152, 2, 0, 16030, 8, 9, 40313, 57515
1021, 1, 953, 2, 0, 17945, 9, 7, 38598, 57515
1027, 1, 664, 2, 0, 23061, 8, 8, 33771, 57515
1033, 2, 462, 1, 0, 48507, 9, 6, 8528, 57515
1039, 0, 321, 2, 0, 47532, 10, 5, 9645, 57515
1045, 1, 230, 3, 0, 50865, 8, 5, 6403, 57515
1051, 1, 102, 1, 0, 53767, 9, 6, 3629, 57515
1057, 4, 101, 0, 0, 55143, 10, 3, 2254, 57515
1063, 4, 71, 0, 0, 53379, 10, 4, 4047, 57515
1069, 4, 71, 0, 0, 52234, 10, 4, 5192, 57515
1075, 3, 1, 0, 0, 52077, 10, 4, 5420, 57515
1081, 4, 1, 0, 0, 54183, 10, 4, 3313, 57515
1087, 2, 0, 0, 0, 53780, 12, 4, 3717, 57515
1093, 3, 551, 0, 0, 27350, 10, 14, 29587, 57515
1099, 3, 553, 0, 0, 28229, 8, 13, 28709, 57515
1105, 2, 799, 0, 0, 33711, 8, 13, 22982, 57515
1111, 2, 942, 0, 0, 35729, 9, 20, 20813, 57515
1117, 1, 1066, 0, 0, 39157, 10, 4, 17277, 57515
1123, 1, 1333, 0, 0, 43085, 10, 6, 13080, 57515
1129, 0, 1522, 0, 0, 44080, 10, 9, 11894, 57515
1135, 0, 1581, 0, 0, 45890, 9, 9, 10026, 57515
1141, 0, 1580, 0, 0, 47238, 8, 10, 8679, 57515
1147, 0, 1580, 2, 0, 49034, 6, 9, 6884, 57515
1153, 0, 1561, 1, 0, 49227, 6, 10, 6710, 57515
1159, 1, 1561, 1, 0, 28130, 7, 20, 27795, 57515
1165, 2, 1440, 1, 0, 28272, 8, 17, 27775, 57515
1171, 2, 1345, 1, 0, 31919, 10, 6, 24232, 57515
1177, 2, 963, 1, 0, 37231, 10, 17, 19291, 57515
1183, 3, 813, 0, 0, 15005, 7, 22, 41665, 57515
1189, 1, 606, 0, 0, 19274, 8, 19, 37607, 57515
1195, 1, 442, 0, 0, 27511, 9, 16, 29536, 57515
1201, 2, 381, 0, 0, 29976, 11, 4, 27141, 57515
1207, 1, 301, 1, 0, 45748, 11, 5, 11448, 57515
1213, 1, 185, 1, 0, 49988, 6, 5, 7329, 57515
1219, 1, 119, 1, 0, 51888, 8, 6, 5492, 57515
1225, 3, 100, 1, 0, 53122, 4, 8, 4277, 57515
1231, 3, 53, 1, 0, 51923, 7, 8, 5520, 57515
1237, 1, 33, 0, 0, 51428, 10, 8, 6035, 57515
1243, 0, 33, 127, 0, 51507, 10, 7, 5831, 57515
1249, 2, 34, 128, 0, 51470, 5, 16, 5860, 57515
1255, 1, 4, 126, 0, 48446, 7, 8, 8923, 57515
1261, 1, 413, 126, 0, 22952, 10, 20, 33993, 57515
1267, 0, 520, 127, 0, 29282, 7, 7, 27572, 57515
1273, 2, 680, 128, 0, 33587, 7, 17, 23094, 57515
1279, 2, 964, 126, 0, 37313, 10, 18, 19082, 57515
1285, 0, 1203, 67, 0, 39684, 8, 4, 16549, 57515
1291, 1, 1583, 66, 0, 41629, 8, 7, 14221, 57515
1297, 12, 2178, 31, 0, 50356, 6, 12, 4920, 57515
1303, 8, 2269, 19, 0, 51381, 5, 22, 3811, 57515
1309, 14, 2258, 19, 0, 51505, 8, 39, 3672, 57515
1315, 10, 2297, 28, 0, 51690, 11, 29, 3450, 57515
1321, 10, 2300, 17, 0, 52525, 10, 30, 2623, 57515
1327, 17, 2277, 20, 0, 28941, 9, 54, 26197, 57515
1333, 9, 2077, 25, 0, 28813, 11, 44, 26536, 57515
1339, 10, 1762, 21, 0, 35656, 10, 45, 20011, 57515
1345, 10, 1571, 27, 0, 38715, 10, 31, 17151, 57515
1351, 13, 1135, 25, 0, 19738, 11, 42, 36551, 57515
1357, 16, 1049, 21, 0, 23802, 11, 28, 32588, 57515
1363, 15, 954, 27, 0, 30064, 10, 32, 26413, 57515
1369, 13, 671, 24, 0, 33155, 9, 31, 23612, 57515
1375, 4, 494, 24, 0, 35961, 11, 21, 21000, 57515
1381, 2, 438, 28, 0, 38063, 12, 15, 18957, 57515
1387, 1, 353, 25, 0, 40222, 10, 7, 16897, 57515
1393, 1, 171, 22, 0, 42541, 10, 9, 14761, 57515
1399, 1, 92, 22, 0, 43624, 8, 7, 13761, 57515
1405, 1, 91, 12, 0, 44615, 9, 5, 12782, 57515
1411, 2, 91, 10, 0, 46021, 8, 3, 11380, 57515
1417, 2, 31, 9, 0, 47343, 8, 9, 10113, 57515
1423, 2, 31, 5, 0, 48652, 8, 7, 8810, 57515
1429, 1, 740, 33, 0, 29806, 9, 28, 26898, 57515
1435, 1, 771, 33, 0, 31663, 10, 13, 25024, 57515
1441, 0, 1314, 31, 0, 37704, 11, 11, 18444, 57515
1447, 0, 1876, 31, 0, 48580, 10, 10, 7008, 57515
1453, 0, 2350, 31, 0, 51207, 11, 5, 3911, 57515
1459, 0, 2875, 31, 0, 51754, 10, 6, 2839, 57515
1465, 0, 2927, 31, 0, 52583, 10, 8, 1956, 57515
1471, 0, 3036, 1, 0, 51371, 9, 5, 3093, 57515
1477, 0, 3004, 0, 0, 51053, 10, 5, 3443, 57515
1483, 0, 3004, 0, 0, 51680, 9, 7, 2815, 57515
1489, 1, 2999, 0, 0, 52588, 9, 9, 1909, 57515
1495, 1, 2995, 0, 0, 32490, 9, 29, 21991, 57515
1501, 1, 2657, 0, 0, 32753, 9, 18, 22077, 57515
1507, 2, 2597, 0, 0, 46640, 8, 19, 8249, 57515
1513, 2, 2368, 1, 0, 50144, 7, 21, 4972, 57515
1519, 1, 1233, 0, 0, 15471, 6, 46, 40758, 57515
1525, 0, 1031, 0, 0, 18334, 5, 18, 38127, 57515
1531, 0, 920, 0, 0, 42006, 6, 18, 14565, 57515
1537, 0, 830, 0, 0, 40141, 6, 7, 16531, 57515
1543, 1, 697, 0, 0, 38810, 9, 9, 17989, 57515
1549, 1, 397, 0, 0, 41343, 9, 9, 15756, 57515
1555, 0, 198, 2, 0, 41648, 7, 7, 15653, 57515
1561, 2, 110, 0, 0, 51647, 5, 10, 5741, 57515
1567, 1, 80, 1, 0, 51839, 6, 8, 5580, 57515
1573, 2, 79, 0, 0, 52690, 7, 8, 4729, 57515
1579, 0, 77, 1, 0, 51638, 10, 8, 5781, 57515
1585, 0, 48, 1, 0, 52839, 11, 14, 4602, 57515
1591, 0, 48, 1, 0, 47720, 9, 8, 9729, 57515
1597, 0, 207, 0, 0, 23984, 7, 55, 33262, 57515
1603, 1, 356, 2, 0, 30269, 11, 29, 26847, 57515
1609, 1, 1096, 1, 0, 49574, 7, 29, 6807, 57515
1615, 1, 1736, 1, 0, 50383, 8, 27, 5359, 57515
1621, 1, 2226, 0, 0, 51589, 10, 19, 3670, 57515
1627, 2, 2292, 1, 0, 52846, 7, 20, 2347, 57515
1633, 2, 2716, 0, 0, 52155, 10, 18, 2614, 57515
1639, 10, 3026, 0, 0, 50727, 8, 25, 3719, 57515
1645, 8, 3019, 12, 0, 50660, 9, 32, 3775, 57515
1651, 10, 2835, 20, 0, 52058, 8, 26, 2558, 57515
1657, 12, 2700, 21, 0, 52685, 11, 32, 2054, 57515
1663, 9, 2696, 27, 0, 28312, 11, 48, 26412, 57515
1669, 3, 2453, 30, 0, 28774, 9, 34, 26212, 57515
1675, 1, 1902, 31, 0, 32461, 8, 28, 23084, 57515
1681, 1, 1439, 31, 0, 47762, 11, 21, 8250, 57515
1687, 1, 1361, 25, 0, 13556, 9, 36, 42527, 57515
1693, 2, 979, 20, 0, 20009, 11, 12, 36482, 57515
1699, 1, 869, 11, 0, 44041, 11, 8, 12574, 57515
1705, 1, 471, 4, 0, 51938, 10, 9, 5082, 57515
1711, 1, 269, 2, 0, 50521, 12, 5, 6705, 57515
