ts, default broker, CrocodileAgent, SPOT, COLDPower18, VidyutVanika, EWIIS3, AgentUDE, Bunnie, total
1195, 10, 247, 18, 0, 28112, 36, 29082, 0, 57505
1201, 10, 190, 20, 0, 54613, 37, 2635, 0, 57505
1207, 8, 188, 23, 0, 56680, 38, 568, 0, 57505
1213, 8, 97, 25, 0, 19206, 41, 38128, 0, 57505
1219, 7, 65, 27, 0, 20330, 39, 37037, 0, 57505
1225, 6, 36, 29, 0, 21729, 39, 35666, 0, 57505
1231, 6, 37, 30, 0, 22344, 37, 35051, 0, 57505
1237, 5, 37, 37, 0, 23069, 37, 34320, 0, 57505
1243, 4, 36, 38, 0, 53274, 38, 4115, 0, 57505
1249, 4, 6, 40, 0, 57182, 37, 236, 0, 57505
1255, 0, 6, 42, 0, 57411, 36, 10, 0, 57505
1261, 0, 6, 42, 0, 57416, 32, 9, 0, 57505
1267, 2, 5, 43, 0, 57288, 33, 134, 0, 57505
1273, 0, 8, 40, 0, 57296, 33, 128, 0, 57505
1279, 13, 1017, 40, 0, 43578, 32, 12825, 0, 57505
1285, 13, 1017, 41, 0, 55411, 30, 993, 0, 57505
1291, 10, 1017, 42, 0, 56359, 31, 46, 0, 57505
1297, 8, 1114, 40, 0, 56287, 32, 24, 0, 57505
1303, 5, 1159, 40, 0, 56264, 34, 3, 0, 57505
1309, 4, 1206, 40, 0, 56220, 32, 3, 0, 57505
1315, 4, 1266, 40, 0, 56161, 31, 3, 0, 57505
1321, 3, 1317, 39, 0, 56111, 31, 4, 0, 57505
1327, 2, 1316, 39, 0, 56114, 31, 3, 0, 57505
1333, 2, 1315, 39, 0, 56113, 30, 6, 0, 57505
1339, 2, 1313, 39, 0, 56114, 32, 5, 0, 57505
1345, 2, 1311, 39, 0, 56059, 35, 59, 0, 57505
1351, 12, 1299, 40, 0, 36103, 34, 20017, 0, 57505
1357, 10, 850, 41, 0, 36583, 33, 19988, 0, 57505
1363, 10, 730, 40, 0, 36728, 33, 19964, 0, 57505
1369, 9, 669, 40, 0, 54959, 33, 1795, 0, 57505
1375, 8, 457, 40, 0, 56799, 35, 166, 0, 57505
1381, 14, 463, 41, 0, 36580, 34, 20373, 0, 57505
1387, 11, 402, 42, 0, 41865, 33, 15152, 0, 57505
1393, 8, 300, 42, 0, 44499, 32, 12624, 0, 57505
1399, 7, 262, 42, 0, 48405, 32, 8757, 0, 57505
1405, 7, 202, 42, 0, 49888, 31, 7335, 0, 57505
1411, 6, 172, 43, 0, 56756, 31, 497, 0, 57505
1417, 5, 40, 43, 0, 57324, 35, 58, 0, 57505
1423, 5, 41, 43, 0, 57372, 34, 10, 0, 57505
1429, 4, 43, 43, 0, 57373, 31, 11, 0, 57505
1435, 3, 124, 41, 0, 57214, 33, 90, 0, 57505
1441, 3, 126, 41, 0, 57214, 33, 88, 0, 57505
1447, 14, 509, 41, 0, 53999, 35, 2907, 0, 57505
1453, 9, 512, 41, 0, 56906, 33, 4, 0, 57505
1459, 8, 610, 41, 0, 56811, 31, 4, 0, 57505
1465, 4, 615, 40, 0, 56810, 32, 4, 0, 57505
1471, 3, 651, 40, 0, 56775, 32, 4, 0, 57505
1477, 2, 751, 40, 0, 56676, 33, 3, 0, 57505
1483, 2, 751, 41, 0, 56675, 33, 3, 0, 57505
1489, 2, 872, 42, 0, 56551, 35, 3, 0, 57505
1495, 2, 897, 42, 0, 56524, 37, 3, 0, 57505
1501, 1, 901, 43, 0, 56523, 34, 3, 0, 57505
1507, 0, 872, 43, 0, 56553, 33, 4, 0, 57505
1513, 0, 842, 42, 0, 56584, 33, 4, 0, 57505
1519, 14, 678, 113, 0, 31065, 34, 25601, 0, 57505
1525, 9, 558, 113, 0, 31487, 35, 25303, 0, 57505
1531, 8, 455, 115, 0, 31654, 35, 25238, 0, 57505
1537, 8, 328, 113, 0, 55368, 35, 1653, 0, 57505
1543, 7, 256, 113, 0, 56889, 36, 204, 0, 57505
1549, 12, 189, 112, 0, 23237, 40, 33915, 0, 57505
1555, 8, 184, 112, 0, 23489, 38, 33674, 0, 57505
1561, 6, 126, 102, 0, 23910, 35, 33326, 0, 57505
1567, 6, 93, 73, 0, 24087, 37, 33209, 0, 57505
1573, 4, 92, 74, 0, 24162, 36, 33137, 0, 57505
1579, 3, 91, 73, 0, 57293, 39, 6, 0, 57505
1585, 2, 38, 72, 0, 57348, 39, 6, 0, 57505
1591, 1, 6, 73, 0, 57378, 40, 7, 0, 57505
1597, 1, 6, 43, 0, 57409, 41, 5, 0, 57505
1603, 1, 6, 43, 0, 57280, 41, 134, 0, 57505
1609, 1, 6, 43, 0, 57370, 41, 44, 0, 57505
1615, 13, 1433, 42, 0, 41196, 42, 14779, 0, 57505
1621, 12, 1431, 43, 0, 55059, 45, 915, 0, 57505
1627, 10, 1433, 42, 0, 55850, 42, 128, 0, 57505
1633, 8, 1539, 43, 0, 55852, 40, 23, 0, 57505
1639, 4, 1539, 44, 0, 55876, 39, 3, 0, 57505
1645, 3, 1650, 43, 0, 55766, 40, 3, 0, 57505
1651, 3, 1653, 42, 0, 55765, 39, 3, 0, 57505
1657, 4, 1706, 41, 0, 55712, 39, 3, 0, 57505
1663, 3, 1762, 41, 0, 55658, 37, 4, 0, 57505
1669, 1, 1760, 41, 0, 55659, 40, 4, 0, 57505
1675, 1, 1710, 41, 0, 55709, 41, 3, 0, 57505
1681, 1, 1614, 41, 0, 55724, 38, 87, 0, 57505
1687, 12, 1104, 42, 0, 34233, 98, 22016, 0, 57505
1693, 11, 895, 42, 0, 39422, 100, 17035, 0, 57505
1699, 9, 612, 42, 0, 43588, 70, 13184, 0, 57505
1705, 7, 472, 40, 0, 55627, 68, 1291, 0, 57505
1711, 7, 472, 40, 0, 56780, 37, 169, 0, 57505
1717, 12, 391, 177, 0, 29480, 44, 27401, 0, 57505
1723, 10, 389, 107, 0, 30168, 46, 26785, 0, 57505
1729, 7, 248, 69, 0, 31284, 47, 25850, 0, 57505
1735, 6, 228, 69, 0, 32200, 46, 24956, 0, 57505
1741, 4, 197, 69, 0, 33084, 47, 24104, 0, 57505
1747, 2, 194, 39, 0, 57221, 45, 4, 0, 57505
1753, 1, 143, 40, 0, 57167, 47, 107, 0, 57505
1759, 1, 144, 40, 0, 57203, 41, 76, 0, 57505
1765, 1, 85, 41, 0, 57306, 38, 34, 0, 57505
1771, 1, 86, 41, 0, 57306, 37, 34, 0, 57505
1777, 1, 85, 40, 0, 57307, 37, 35, 0, 57505
1783, 14, 577, 41, 0, 47565, 36, 9272, 0, 57505
1789, 12, 516, 40, 0, 56896, 38, 3, 0, 57505
1795, 11, 519, 40, 0, 56862, 34, 39, 0, 57505
1801, 7, 620, 41, 0, 56769, 33, 35, 0, 57505
1807, 7, 618, 41, 0, 56770, 34, 35, 0, 57505
1813, 5, 619, 40, 0, 56803, 34, 4, 0, 57505
1819, 2, 671, 39, 0, 56755, 34, 4, 0, 57505
1825, 2, 712, 39, 0, 56713, 35, 4, 0, 57505
1831, 2, 711, 39, 0, 56713, 35, 5, 0, 57505
1837, 5, 713, 39, 0, 56711, 31, 6, 0, 57505
1843, 6, 643, 40, 0, 56782, 27, 7, 0, 57505
1849, 5, 617, 38, 0, 56813, 25, 7, 0, 57505
1855, 17, 484, 212, 0, 31699, 28, 25065, 0, 57505
1861, 12, 366, 152, 0, 38217, 27, 18731, 0, 57505
1867, 7, 305, 128, 0, 43731, 28, 13306, 0, 57505
1873, 4, 195, 69, 0, 57151, 27, 59, 0, 57505
1879, 3, 145, 69, 0, 57200, 27, 61, 0, 57505
1885, 14, 146, 208, 0, 24421, 26, 32690, 0, 57505
1891, 13, 37, 207, 0, 25332, 27, 31889, 0, 57505
1897, 11, 14, 38, 0, 26132, 27, 31283, 0, 57505
1903, 10, 14, 38, 0, 27765, 27, 29651, 0, 57505
1909, 7, 12, 38, 0, 28472, 29, 28947, 0, 57505
1915, 8, 8, 38, 0, 54794, 30, 2627, 0, 57505
1921, 6, 8, 37, 0, 57154, 32, 268, 0, 57505
1927, 5, 8, 38, 0, 57415, 33, 6, 0, 57505
1933, 6, 8, 38, 0, 57414, 32, 7, 0, 57505
1939, 5, 7, 38, 0, 57311, 33, 111, 0, 57505
1945, 3, 6, 38, 0, 57308, 36, 114, 0, 57505
1951, 3, 7, 38, 0, 57324, 35, 98, 0, 57505
1957, 14, 1739, 39, 0, 53605, 36, 2072, 0, 57505
1963, 10, 1740, 39, 0, 53932, 36, 1748, 0, 57505
1969, 5, 1774, 39, 0, 53964, 31, 1692, 0, 57505
1975, 7, 1803, 39, 0, 54098, 30, 1528, 0, 57505
1981, 5, 1781, 38, 0, 54299, 31, 1351, 0, 57505
1987, 5, 1784, 36, 0, 54430, 27, 1223, 0, 57505
1993, 3, 1841, 36, 0, 54541, 28, 1056, 0, 57505
1999, 3, 1842, 36, 0, 55468, 28, 128, 0, 57505
2005, 5, 1823, 36, 0, 55607, 26, 8, 0, 57505
