ts, default broker, CrocodileAgent, SPOT, COLDPower18, VidyutVanika, EWIIS3, AgentUDE, Bunnie, total
1021, 4, 5, 6, 0, 37957, 12, 1685, 17847, 57516
1027, 3, 78, 9, 0, 41023, 10, 1977, 14416, 57516
1033, 2, 64, 10, 0, 42439, 17, 290, 14694, 57516
1039, 2, 33, 12, 0, 33899, 18, 62, 23490, 57516
1045, 1, 98, 14, 0, 35633, 12, 139, 21619, 57516
1051, 2, 96, 14, 0, 41295, 12, 193, 15904, 57516
1057, 1, 96, 14, 0, 43269, 12, 121, 14003, 57516
1063, 1, 125, 14, 0, 39297, 15, 37, 18027, 57516
1069, 1, 508, 16, 0, 26595, 14, 184, 30198, 57516
1075, 2, 1200, 13, 0, 34944, 18, 76, 21263, 57516
1081, 1, 2358, 14, 0, 43944, 12, 68, 11119, 57516
1087, 0, 3659, 19, 0, 44827, 12, 6, 8993, 57516
1093, 2, 4569, 25, 0, 47056, 11, 10, 5843, 57516
1099, 1, 5030, 26, 0, 47951, 13, 7, 4488, 57516
1105, 1, 5943, 26, 0, 47794, 14, 31, 3707, 57516
1111, 0, 6075, 27, 0, 47075, 11, 31, 4297, 57516
1117, 2, 6003, 29, 0, 46961, 15, 7, 4499, 57516
1123, 0, 5882, 30, 0, 47393, 18, 37, 4156, 57516
1129, 2, 5401, 32, 0, 48167, 20, 64, 3830, 57516
1135, 3, 5184, 37, 0, 39539, 14, 74, 12665, 57516
1141, 1, 3627, 36, 0, 41283, 12, 46, 12511, 57516
1147, 2, 1640, 37, 0, 43593, 16, 181, 12047, 57516
1153, 0, 1351, 36, 0, 42280, 14, 170, 13665, 57516
1159, 2, 1178, 111, 0, 15350, 14, 169, 40692, 57516
1165, 3, 700, 199, 0, 21454, 10, 38, 35112, 57516
1171, 2, 490, 199, 0, 31300, 14, 48, 25463, 57516
1177, 3, 39, 198, 0, 40510, 16, 208, 16542, 57516
1183, 1, 11, 162, 0, 37574, 13, 69, 19686, 57516
1189, 10, 17, 118, 0, 39517, 17, 143, 17694, 57516
1195, 14, 18, 119, 0, 42671, 12, 85, 14597, 57516
1201, 8, 21, 114, 0, 10114, 11, 157, 47091, 57516
1207, 3, 12, 25, 0, 7222, 17, 152, 50085, 57516
1213, 1, 13, 24, 0, 7359, 15, 147, 49957, 57516
1219, 2, 11, 25, 0, 7578, 13, 153, 49734, 57516
1225, 3, 10, 26, 0, 7946, 16, 147, 49368, 57516
1231, 2, 155, 26, 0, 8588, 17, 134, 48594, 57516
1237, 2, 683, 26, 0, 17155, 12, 567, 39071, 57516
1243, 0, 1752, 24, 0, 24402, 21, 885, 30432, 57516
1249, 2, 4536, 24, 0, 31255, 15, 1000, 20684, 57516
1255, 1, 6077, 25, 0, 35229, 12, 874, 15298, 57516
1261, 1, 8172, 28, 0, 38835, 15, 898, 9567, 57516
1267, 3, 8759, 28, 0, 41105, 13, 901, 6707, 57516
1273, 0, 9194, 28, 0, 42179, 18, 908, 5189, 57516
1279, 1, 9299, 27, 0, 42326, 15, 898, 4950, 57516
1285, 0, 9292, 29, 0, 42311, 18, 525, 5341, 57516
1291, 3, 9273, 27, 0, 42118, 15, 205, 5875, 57516
1297, 0, 9207, 27, 0, 41919, 17, 87, 6259, 57516
1303, 3, 8846, 26, 0, 41538, 17, 86, 7000, 57516
1309, 4, 8267, 58, 0, 38588, 16, 75, 10508, 57516
1315, 4, 6071, 79, 0, 36198, 12, 50, 15102, 57516
1321, 3, 4104, 79, 0, 32546, 17, 79, 20688, 57516
1327, 1, 2528, 80, 0, 30236, 16, 143, 24512, 57516
1333, 1, 1015, 79, 0, 26843, 15, 116, 29447, 57516
1339, 0, 476, 81, 0, 22518, 15, 115, 34311, 57516
1345, 1, 103, 83, 0, 19986, 12, 268, 37063, 57516
1351, 1, 7, 48, 0, 17641, 15, 274, 39530, 57516
1357, 2, 3, 30, 0, 15268, 15, 537, 41661, 57516
1363, 2, 4, 23, 0, 12923, 10, 751, 43803, 57516
1369, 16, 16, 11, 0, 11697, 14, 603, 45159, 57516
1375, 11, 19, 17, 0, 11800, 14, 725, 44930, 57516
1381, 14, 12, 18, 0, 10880, 14, 921, 45657, 57516
1387, 11, 147, 22, 0, 10185, 12, 953, 46186, 57516
1393, 6, 140, 33, 0, 10020, 13, 1113, 46191, 57516
1399, 1, 142, 29, 0, 10501, 12, 1207, 45624, 57516
1405, 0, 632, 30, 0, 16847, 18, 1422, 38567, 57516
1411, 3, 1543, 30, 0, 20386, 17, 1588, 33949, 57516
1417, 2, 4074, 31, 0, 27367, 17, 1253, 24772, 57516
1423, 0, 5700, 32, 0, 31269, 19, 854, 19642, 57516
1429, 2, 7127, 36, 0, 35432, 13, 959, 13947, 57516
1435, 1, 8350, 36, 0, 38562, 17, 820, 9730, 57516
1441, 2, 9039, 67, 0, 39378, 14, 602, 8414, 57516
1447, 1, 9178, 70, 0, 39433, 14, 556, 8264, 57516
1453, 3, 9237, 99, 0, 38722, 13, 527, 8915, 57516
1459, 1, 9086, 100, 0, 38314, 14, 301, 9700, 57516
1465, 3, 8928, 40, 0, 37885, 10, 313, 10337, 57516
1471, 1, 8533, 41, 0, 37429, 16, 268, 11228, 57516
1477, 1, 7439, 44, 0, 35108, 16, 521, 14387, 57516
1483, 2, 5579, 45, 0, 33069, 17, 535, 18269, 57516
1489, 0, 3434, 44, 0, 30232, 13, 767, 23026, 57516
1495, 0, 2569, 46, 0, 26878, 12, 1012, 26999, 57516
1501, 1, 1679, 47, 0, 23970, 13, 1188, 30618, 57516
1507, 1, 673, 49, 0, 19374, 14, 1540, 35865, 57516
1513, 0, 251, 49, 0, 16003, 17, 2263, 38933, 57516
1519, 2, 73, 52, 0, 13885, 14, 2263, 41227, 57516
1525, 2, 12, 52, 0, 12481, 14, 2667, 42288, 57516
1531, 2, 12, 52, 0, 11307, 15, 2178, 43950, 57516
1537, 2, 10, 81, 0, 10071, 19, 1004, 46329, 57516
1543, 1, 10, 83, 0, 9546, 18, 1017, 46841, 57516
1549, 0, 6, 84, 0, 9089, 17, 1765, 46555, 57516
1555, 0, 145, 83, 0, 8741, 15, 2389, 46143, 57516
1561, 0, 279, 82, 0, 8896, 16, 3014, 45229, 57516
1567, 0, 279, 52, 0, 9482, 15, 3156, 44532, 57516
1573, 0, 499, 52, 0, 17433, 13, 3864, 35655, 57516
1579, 1, 1400, 52, 0, 23984, 12, 4022, 28045, 57516
1585, 2, 3395, 52, 0, 31968, 13, 3315, 18771, 57516
1591, 3, 4577, 51, 0, 35407, 13, 3236, 14229, 57516
1597, 2, 6021, 52, 0, 40275, 15, 2704, 8447, 57516
1603, 3, 6589, 51, 0, 42715, 15, 1973, 6170, 57516
1609, 3, 6994, 50, 0, 43998, 15, 1273, 5183, 57516
1615, 4, 7158, 51, 0, 43471, 17, 1092, 5723, 57516
1621, 3, 7188, 52, 0, 42815, 12, 664, 6782, 57516
1627, 1, 7063, 51, 0, 42520, 20, 284, 7577, 57516
1633, 2, 6869, 51, 0, 42458, 19, 281, 7836, 57516
1639, 2, 6609, 51, 0, 41999, 19, 232, 8604, 57516
1645, 1, 6081, 51, 0, 40290, 21, 409, 10663, 57516
1651, 1, 3870, 49, 0, 36406, 19, 671, 16500, 57516
1657, 1, 1671, 50, 0, 33383, 19, 948, 21444, 57516
1663, 2, 960, 50, 0, 28071, 21, 1165, 27247, 57516
1669, 2, 659, 50, 0, 24488, 19, 1700, 30598, 57516
1675, 3, 359, 50, 0, 21306, 17, 2122, 33659, 57516
1681, 2, 131, 151, 0, 18074, 17, 2130, 37011, 57516
1687, 2, 40, 152, 0, 14748, 18, 2086, 40470, 57516
1693, 2, 9, 151, 0, 12909, 18, 2892, 41535, 57516
1699, 2, 9, 149, 0, 12131, 18, 2906, 42301, 57516
1705, 2, 9, 117, 0, 10886, 18, 2002, 44482, 57516
1711, 2, 9, 117, 0, 10272, 18, 2655, 44443, 57516
1717, 2, 9, 105, 0, 10242, 18, 4061, 43079, 57516
1723, 3, 7, 57, 0, 9901, 17, 5301, 42230, 57516
1729, 3, 6, 46, 0, 9683, 17, 7091, 40670, 57516
1735, 3, 5, 46, 0, 9846, 16, 7936, 39664, 57516
1741, 1, 224, 45, 0, 17325, 18, 8940, 30963, 57516
1747, 1, 850, 48, 0, 22941, 17, 9199, 24460, 57516
1753, 3, 3242, 47, 0, 29475, 14, 8447, 16288, 57516
1759, 2, 4303, 77, 0, 32190, 15, 7036, 13893, 57516
1765, 2, 5768, 48, 0, 35618, 15, 5777, 10288, 57516
1771, 4, 6398, 47, 0, 37914, 11, 4274, 8868, 57516
1777, 3, 7586, 67, 0, 39300, 11, 2718, 7831, 57516
1783, 3, 7914, 67, 0, 39608, 12, 1498, 8414, 57516
1789, 4, 7990, 67, 0, 39086, 15, 1040, 9314, 57516
1795, 3, 7959, 68, 0, 38511, 13, 317, 10645, 57516
1801, 2, 7870, 69, 0, 38135, 12, 470, 10958, 57516
1807, 1, 7381, 70, 0, 37862, 14, 579, 11609, 57516
1813, 1, 6571, 68, 0, 35858, 14, 1038, 13966, 57516
1819, 1, 3734, 48, 0, 33333, 13, 1506, 18881, 57516
1825, 1, 2045, 45, 0, 28990, 15, 2576, 23844, 57516
1831, 2, 1074, 45, 0, 26392, 15, 3124, 26864, 57516
1837, 3, 774, 114, 0, 22518, 16, 4619, 29472, 57516
1843, 3, 504, 113, 0, 19645, 14, 5831, 31406, 57516
1849, 3, 324, 84, 0, 17982, 15, 6825, 32283, 57516
1855, 3, 55, 76, 0, 16432, 14, 7180, 33756, 57516
1861, 4, 4, 76, 0, 15727, 14, 7678, 34013, 57516
1867, 3, 5, 76, 0, 14283, 16, 7155, 35978, 57516
1873, 2, 4, 138, 0, 12082, 16, 1797, 43477, 57516
1879, 2, 4, 107, 0, 11952, 16, 1300, 44135, 57516
1885, 2, 3, 106, 0, 11700, 16, 2747, 42942, 57516
1891, 1, 4, 105, 0, 11652, 17, 3030, 42707, 57516
1897, 2, 3, 46, 0, 11458, 17, 3795, 42195, 57516
1903, 2, 5, 46, 0, 11392, 17, 4270, 41784, 57516
1909, 3, 516, 45, 0, 17289, 17, 5251, 34395, 57516
1915, 2, 1690, 44, 0, 23015, 17, 5338, 27410, 57516
1921, 3, 3280, 44, 0, 28792, 19, 4779, 20599, 57516
1927, 3, 4885, 44, 0, 32422, 20, 3798, 16344, 57516
1933, 2, 6134, 45, 0, 37334, 18, 2971, 11012, 57516
1939, 2, 6888, 46, 0, 39343, 17, 2240, 8980, 57516
1945, 1, 7589, 48, 0, 40608, 16, 1611, 7643, 57516
1951, 1, 7939, 48, 0, 40847, 15, 1328, 7338, 57516
1957, 2, 8023, 44, 0, 40044, 16, 608, 8779, 57516
1963, 2, 7971, 43, 0, 39455, 18, 360, 9667, 57516
1969, 11, 7935, 22, 0, 38966, 19, 260, 10303, 57516
1975, 12, 7655, 20, 0, 36691, 16, 335, 12787, 57516
1981, 21, 6583, 17, 0, 31071, 18, 677, 19129, 57516
1987, 16, 3754, 17, 0, 25601, 16, 1553, 26559, 57516
1993, 10, 2559, 23, 0, 20027, 14, 1829, 33054, 57516
1999, 6, 1804, 26, 0, 19707, 14, 2030, 33929, 57516
2005, 3, 1080, 28, 0, 17583, 12, 2864, 35946, 57516
2011, 3, 633, 29, 0, 15987, 13, 4170, 36681, 57516
2017, 0, 156, 31, 0, 14528, 15, 4841, 37945, 57516
2023, 1, 94, 34, 0, 12735, 12, 4973, 39667, 57516
2029, 4, 4, 38, 0, 11061, 11, 5491, 40907, 57516
2035, 2, 7, 67, 0, 10767, 10, 5419, 41244, 57516
2041, 1, 12, 67, 0, 10461, 13, 2238, 44724, 57516
2047, 0, 9, 67, 0, 9852, 17, 2328, 45243, 57516
2053, 0, 9, 67, 0, 9359, 17, 3786, 44278, 57516
2059, 3, 9, 69, 0, 9097, 12, 5624, 42702, 57516
2065, 3, 8, 71, 0, 8839, 14, 7753, 40828, 57516
2071, 4, 124, 75, 0, 8939, 12, 9108, 39254, 57516
2077, 1, 231, 76, 0, 15863, 18, 9709, 31618, 57516
2083, 1, 978, 47, 0, 22175, 8, 10077, 24230, 57516
2089, 0, 2972, 45, 0, 28642, 12, 9278, 16567, 57516
2095, 2, 4051, 46, 0, 32018, 10, 8242, 13147, 57516
2101, 0, 5616, 45, 0, 35364, 18, 6713, 9760, 57516
2107, 1, 6808, 46, 0, 38012, 14, 4813, 7822, 57516
2113, 1, 7445, 45, 0, 39653, 19, 3053, 7300, 57516
2119, 1, 7697, 44, 0, 39495, 18, 1366, 8895, 57516
2125, 0, 7742, 44, 0, 38366, 14, 704, 10646, 57516
2131, 2, 7699, 45, 0, 38122, 16, 611, 11021, 57516
2137, 0, 7600, 49, 0, 38095, 13, 385, 11374, 57516
2143, 1, 7224, 52, 0, 38026, 12, 357, 11844, 57516
2149, 1, 6729, 50, 0, 31551, 13, 944, 18228, 57516
2155, 1, 5236, 80, 0, 25567, 14, 1207, 25411, 57516
2161, 0, 3674, 79, 0, 19144, 14, 1640, 32965, 57516
2167, 0, 2580, 80, 0, 15269, 13, 1917, 37657, 57516
2173, 2, 1702, 80, 0, 12466, 13, 3016, 40237, 57516
2179, 2, 802, 80, 0, 9434, 12, 3977, 43209, 57516
2185, 1, 210, 82, 0, 7567, 10, 4667, 44979, 57516
2191, 2, 58, 80, 0, 7603, 13, 4746, 45014, 57516
2197, 2, 10, 50, 0, 7559, 10, 5094, 44791, 57516
2203, 0, 9, 53, 0, 7604, 11, 5869, 43970, 57516
2209, 1, 6, 51, 0, 7670, 14, 1097, 48677, 57516
2215, 1, 9, 51, 0, 8075, 14, 874, 48492, 57516
2221, 0, 7, 47, 0, 7989, 16, 1325, 48132, 57516
2227, 0, 151, 48, 0, 8691, 14, 1852, 46760, 57516
2233, 1, 151, 46, 0, 8966, 17, 2121, 46214, 57516
2239, 3, 152, 56, 0, 10100, 11, 2263, 44931, 57516
