ts, default broker, CrocodileAgent, SPOT, COLDPower18, VidyutVanika, EWIIS3, AgentUDE, Bunnie, total
1693, 1, 252, 1, 0, 10347, 7, 638, 46262, 57508
1699, 1, 845, 0, 0, 12337, 7, 841, 43477, 57508
1705, 2, 1587, 0, 0, 14658, 11, 197, 41053, 57508
1711, 4, 2416, 0, 0, 16576, 10, 134, 38368, 57508
1717, 2, 2903, 0, 0, 19579, 8, 133, 34883, 57508
1723, 0, 3165, 0, 0, 20992, 8, 135, 33208, 57508
1729, 2, 3984, 0, 0, 22301, 9, 138, 31074, 57508
1735, 1, 4055, 0, 0, 22553, 7, 207, 30685, 57508
1741, 2, 4081, 1, 0, 22489, 7, 207, 30721, 57508
1747, 1, 4077, 1, 0, 22240, 7, 749, 30433, 57508
1753, 1, 4088, 1, 0, 22236, 9, 1142, 30031, 57508
1759, 1, 4101, 0, 0, 22049, 10, 1339, 30008, 57508
1765, 1, 4071, 1, 0, 21337, 5, 1828, 30265, 57508
1771, 0, 3878, 1, 0, 20306, 9, 1949, 31365, 57508
1777, 2, 3223, 1, 0, 18335, 7, 1730, 34210, 57508
