ts, default broker, CrocodileAgent, SPOT, COLDPower18, VidyutVanika, EWIIS3, AgentUDE, Bunnie, total
817, 1, 1337, 16, 0, 13046, 23, 9, 43075, 57507
823, 3, 727, 11, 0, 11122, 21, 7, 45616, 57507
829, 4, 408, 10, 0, 10238, 18, 7, 46822, 57507
835, 4, 232, 8, 0, 8856, 18, 6, 48383, 57507
841, 3, 163, 6, 0, 8495, 18, 8, 48814, 57507
847, 4, 129, 5, 0, 8154, 19, 8, 49188, 57507
853, 4, 129, 5, 0, 8092, 20, 6, 49251, 57507
859, 4, 90, 5, 0, 8274, 18, 6, 49110, 57507
865, 4, 88, 4, 0, 13642, 18, 3, 43748, 57507
871, 2, 88, 2, 0, 18217, 18, 5, 39175, 57507
877, 3, 357, 1, 0, 14752, 20, 4, 42370, 57507
883, 3, 633, 0, 0, 23561, 20, 5, 33285, 57507
889, 2, 1204, 0, 0, 27553, 22, 5, 28721, 57507
895, 2, 2064, 0, 0, 32470, 23, 4, 22944, 57507
901, 2, 2353, 0, 0, 37138, 21, 5, 17988, 57507
907, 2, 2630, 0, 0, 41122, 20, 4, 13729, 57507
913, 3, 2831, 0, 0, 40105, 20, 5, 14543, 57507
919, 2, 2967, 0, 0, 47218, 20, 5, 7295, 57507
925, 2, 2933, 0, 0, 51416, 19, 4, 3133, 57507
931, 2, 2843, 0, 0, 52292, 19, 4, 2347, 57507
937, 2, 2763, 0, 0, 51538, 20, 3, 3181, 57507
943, 2, 2776, 0, 0, 19065, 19, 6, 35639, 57507
949, 24, 2712, 1, 0, 20875, 18, 4, 33873, 57507
955, 19, 2503, 13, 0, 40356, 18, 17, 14581, 57507
961, 4, 2131, 20, 0, 41627, 21, 9, 13695, 57507
967, 1, 1739, 21, 0, 42581, 12, 7, 13146, 57507
973, 2, 1432, 22, 0, 44924, 10, 5, 11112, 57507
979, 2, 1063, 22, 0, 45897, 9, 5, 10509, 57507
985, 1, 844, 21, 0, 45097, 12, 3, 11529, 57507
991, 1, 681, 22, 0, 44876, 12, 3, 11912, 57507
997, 1, 558, 18, 0, 46687, 11, 5, 10227, 57507
1003, 1, 437, 15, 0, 46859, 11, 4, 10180, 57507
1009, 1, 235, 12, 0, 50096, 11, 5, 7147, 57507
1015, 1, 178, 8, 0, 12686, 11, 8, 44615, 57507
1021, 3, 146, 4, 0, 16630, 10, 7, 40707, 57507
1027, 3, 147, 2, 0, 43842, 10, 8, 13495, 57507
1033, 3, 182, 1, 0, 47566, 9, 5, 9741, 57507
1039, 2, 144, 1, 0, 53118, 9, 5, 4228, 57507
1045, 1, 851, 1, 0, 30241, 10, 8, 26395, 57507
1051, 0, 1008, 1, 0, 32810, 12, 10, 23666, 57507
1057, 0, 1974, 2, 0, 47293, 11, 10, 8217, 57507
1063, 0, 4229, 2, 0, 37259, 9, 8, 16000, 57507
1069, 0, 4393, 2, 0, 42989, 8, 7, 10108, 57507
1075, 1, 4494, 1, 0, 49461, 10, 6, 3534, 57507
1081, 1, 4989, 1, 0, 50418, 12, 5, 2081, 57507
1087, 1, 5015, 1, 0, 50111, 13, 4, 2362, 57507
1093, 1, 4932, 1, 0, 50065, 12, 5, 2491, 57507
1099, 1, 4915, 1, 0, 50298, 10, 3, 2279, 57507
1105, 2, 4829, 1, 0, 49318, 9, 4, 3344, 57507
1111, 1, 4791, 1, 0, 38775, 7, 5, 13927, 57507
1117, 1, 4186, 1, 0, 38940, 8, 6, 14365, 57507
1123, 1, 4125, 1, 0, 39998, 8, 4, 13370, 57507
1129, 0, 3936, 0, 0, 39312, 10, 3, 14246, 57507
1135, 0, 3018, 1, 0, 40382, 11, 3, 14092, 57507
1141, 0, 2798, 1, 0, 41112, 12, 3, 13581, 57507
1147, 0, 2140, 2, 0, 43169, 14, 3, 12179, 57507
1153, 0, 1120, 2, 0, 43809, 12, 4, 12560, 57507
1159, 0, 849, 1, 0, 44817, 12, 4, 11824, 57507
1165, 0, 618, 1, 0, 45721, 10, 6, 11151, 57507
1171, 0, 407, 1, 0, 45229, 11, 5, 11854, 57507
1177, 0, 347, 1, 0, 44493, 12, 5, 12649, 57507
1183, 0, 299, 1, 0, 44432, 12, 5, 12758, 57507
1189, 0, 195, 1, 0, 47439, 11, 5, 9856, 57507
1195, 0, 176, 2, 0, 48169, 11, 4, 9145, 57507
1201, 0, 286, 2, 0, 47227, 11, 4, 9977, 57507
1207, 1, 253, 2, 0, 47596, 10, 6, 9639, 57507
1213, 1, 930, 2, 0, 28388, 11, 7, 28168, 57507
1219, 1, 915, 1, 0, 29905, 12, 9, 26664, 57507
1225, 1, 1257, 1, 0, 32328, 12, 7, 23901, 57507
1231, 1, 2332, 1, 0, 31852, 11, 10, 23300, 57507
1237, 1, 2443, 0, 0, 35083, 11, 8, 19961, 57507
1243, 1, 2523, 0, 0, 38152, 9, 7, 16815, 57507
1249, 1, 2631, 1, 0, 41935, 10, 5, 12924, 57507
1255, 1, 2708, 1, 0, 44171, 9, 5, 10612, 57507
1261, 1, 2709, 1, 0, 45849, 7, 5, 8935, 57507
1267, 1, 2662, 1, 0, 47651, 8, 5, 7179, 57507
1273, 1, 2533, 2, 0, 47339, 7, 4, 7621, 57507
1279, 1, 2546, 2, 0, 32678, 9, 4, 22267, 57507
1285, 1, 2215, 2, 0, 33529, 11, 3, 21746, 57507
1291, 0, 2096, 1, 0, 36096, 11, 4, 19299, 57507
1297, 0, 1690, 1, 0, 36734, 11, 4, 19067, 57507
1303, 0, 1449, 0, 0, 37672, 12, 4, 18370, 57507
1309, 0, 1129, 0, 0, 40434, 12, 4, 15928, 57507
1315, 0, 860, 0, 0, 42725, 12, 4, 13906, 57507
1321, 0, 790, 0, 0, 42662, 12, 4, 14039, 57507
1327, 0, 469, 0, 0, 41652, 12, 4, 15370, 57507
1333, 1, 380, 0, 0, 43787, 11, 4, 13324, 57507
1339, 1, 260, 0, 0, 44547, 11, 4, 12684, 57507
1345, 1, 179, 0, 0, 44265, 11, 3, 13048, 57507
1351, 1, 100, 0, 0, 45758, 10, 3, 11635, 57507
1357, 1, 102, 0, 0, 46632, 11, 3, 10758, 57507
1363, 1, 74, 0, 0, 47597, 9, 3, 9823, 57507
1369, 1, 87, 0, 0, 43957, 8, 3, 13451, 57507
1375, 1, 84, 0, 0, 43863, 8, 3, 13548, 57507
1381, 2, 839, 1, 0, 21792, 7, 5, 34861, 57507
1387, 2, 922, 2, 0, 24984, 8, 4, 31585, 57507
1393, 2, 1512, 2, 0, 32308, 8, 3, 23672, 57507
1399, 1, 2736, 3, 0, 28643, 8, 3, 26113, 57507
1405, 2, 3172, 3, 0, 31729, 8, 3, 22590, 57507
1411, 2, 3477, 2, 0, 36893, 10, 3, 17120, 57507
1417, 2, 3609, 2, 0, 39613, 11, 3, 14267, 57507
1423, 2, 3692, 1, 0, 42824, 11, 3, 10974, 57507
1429, 2, 3651, 1, 0, 44183, 9, 4, 9657, 57507
1435, 2, 3690, 1, 0, 45238, 7, 4, 8565, 57507
1441, 2, 3568, 1, 0, 46188, 8, 4, 7736, 57507
1447, 1, 3550, 1, 0, 29787, 7, 4, 24157, 57507
1453, 1, 3137, 1, 0, 31094, 7, 5, 23262, 57507
1459, 1, 2405, 1, 0, 35755, 7, 5, 19333, 57507
1465, 2, 2057, 1, 0, 39245, 7, 5, 16190, 57507
1471, 2, 1711, 1, 0, 40764, 7, 5, 15017, 57507
1477, 2, 1430, 0, 0, 43334, 8, 5, 12728, 57507
1483, 3, 1201, 0, 0, 44871, 7, 5, 11420, 57507
1489, 3, 1003, 0, 0, 43409, 7, 5, 13080, 57507
1495, 3, 804, 0, 0, 44114, 7, 3, 12576, 57507
1501, 2, 624, 0, 0, 45916, 8, 3, 10954, 57507
1507, 3, 427, 0, 0, 47041, 8, 3, 10025, 57507
1513, 4, 366, 0, 0, 47265, 10, 3, 9859, 57507
1519, 4, 276, 0, 0, 47473, 11, 3, 9740, 57507
1525, 3, 265, 1, 0, 48575, 11, 3, 8649, 57507
1531, 3, 185, 1, 0, 48451, 9, 3, 8855, 57507
1537, 13, 61, 0, 0, 52538, 9, 4, 4882, 57507
1543, 14, 26, 13, 0, 52504, 10, 17, 4923, 57507
1549, 6, 699, 15, 0, 24088, 7, 10, 32682, 57507
1555, 3, 783, 17, 0, 27113, 7, 7, 29577, 57507
1561, 3, 1945, 16, 0, 45397, 7, 6, 10133, 57507
1567, 3, 2986, 16, 0, 48500, 6, 5, 5991, 57507
1573, 2, 3555, 16, 0, 50865, 6, 5, 3058, 57507
1579, 1, 3720, 16, 0, 52504, 8, 4, 1254, 57507
1585, 1, 3962, 14, 0, 51083, 9, 4, 2434, 57507
1591, 0, 3948, 14, 0, 50488, 9, 5, 3043, 57507
1597, 0, 3968, 12, 0, 50480, 8, 5, 3034, 57507
1603, 1, 3896, 9, 0, 50904, 8, 5, 2684, 57507
1609, 1, 3769, 7, 0, 50102, 8, 5, 3615, 57507
1615, 1, 3684, 4, 0, 34873, 8, 6, 18931, 57507
1621, 1, 2838, 4, 0, 34691, 9, 4, 19960, 57507
1627, 0, 1573, 2, 0, 45266, 10, 4, 10652, 57507
1633, 0, 1241, 2, 0, 51254, 11, 3, 4996, 57507
1639, 0, 486, 2, 0, 47107, 12, 4, 9896, 57507
1645, 0, 369, 1, 0, 48342, 12, 5, 8778, 57507
1651, 0, 186, 1, 0, 51472, 13, 4, 5831, 57507
1657, 1, 95, 1, 0, 53210, 12, 5, 4183, 57507
1663, 2, 65, 1, 0, 51773, 11, 4, 5651, 57507
1669, 2, 75, 1, 0, 51489, 11, 4, 5925, 57507
1675, 2, 89, 1, 0, 50746, 9, 5, 6655, 57507
1681, 2, 49, 1, 0, 50460, 10, 5, 6980, 57507
1687, 2, 38, 1, 0, 47866, 9, 4, 9587, 57507
1693, 3, 36, 1, 0, 47957, 9, 4, 9497, 57507
1699, 3, 36, 0, 0, 48665, 9, 4, 8790, 57507
1705, 12, 176, 0, 0, 45322, 10, 4, 11983, 57507
1711, 17, 170, 16, 0, 44376, 7, 16, 12905, 57507
1717, 23, 732, 19, 0, 25170, 8, 24, 31531, 57507
1723, 18, 778, 19, 0, 27382, 8, 26, 29276, 57507
1729, 12, 1484, 25, 0, 30210, 9, 33, 25734, 57507
1735, 5, 2424, 31, 0, 44107, 9, 19, 10912, 57507
1741, 1, 2719, 34, 0, 50840, 10, 8, 3895, 57507
1747, 0, 2978, 35, 0, 51674, 8, 8, 2804, 57507
1753, 9, 3267, 31, 0, 49798, 9, 6, 4387, 57507
1759, 12, 3273, 29, 0, 49700, 8, 18, 4467, 57507
