ts, default broker, CrocodileAgent, SPOT, COLDPower18, VidyutVanika, EWIIS3, AgentUDE, Bunnie, total
739, 2, 145, 1, 0, 7686, 32, 17, 49634, 57517
745, 1, 85, 2, 0, 7474, 27, 14, 49914, 57517
751, 1, 55, 1, 0, 7590, 27, 18, 49825, 57517
757, 1, 351, 1, 0, 10069, 26, 8, 47061, 57517
763, 2, 627, 2, 0, 13016, 22, 9, 43839, 57517
769, 1, 1546, 1, 0, 17157, 24, 8, 38780, 57517
775, 0, 1877, 1, 0, 18309, 25, 6, 37299, 57517
781, 1, 2182, 1, 0, 19497, 25, 5, 35806, 57517
787, 2, 2495, 2, 0, 21495, 22, 6, 33495, 57517
793, 3, 2968, 1, 0, 23605, 21, 7, 30912, 57517
799, 3, 3184, 1, 0, 24059, 20, 8, 30242, 57517
805, 5, 3152, 1, 0, 24169, 19, 7, 30164, 57517
811, 4, 3149, 1, 0, 24085, 19, 9, 30250, 57517
817, 4, 3126, 2, 0, 24031, 16, 8, 30330, 57517
823, 4, 3126, 2, 0, 23929, 17, 11, 30428, 57517
829, 3, 3036, 2, 0, 22969, 18, 11, 31478, 57517
835, 3, 2915, 2, 0, 21888, 19, 16, 32674, 57517
841, 3, 2427, 1, 0, 19354, 16, 14, 35702, 57517
847, 3, 2187, 1, 0, 18422, 17, 12, 36875, 57517
853, 3, 1774, 1, 0, 16191, 17, 11, 39520, 57517
859, 1, 1535, 1, 0, 15298, 18, 20, 40644, 57517
865, 0, 1056, 1, 0, 26326, 19, 5, 30110, 57517
871, 0, 715, 1, 0, 32167, 19, 5, 24610, 57517
877, 0, 506, 1, 0, 38255, 18, 3, 18734, 57517
883, 0, 395, 1, 0, 43987, 18, 4, 13112, 57517
889, 0, 256, 0, 0, 46332, 18, 3, 10908, 57517
895, 0, 166, 1, 0, 48632, 17, 3, 8698, 57517
901, 0, 125, 1, 0, 50957, 19, 4, 6411, 57517
907, 1, 124, 1, 0, 52608, 20, 4, 4759, 57517
913, 1, 94, 1, 0, 53340, 19, 8, 4054, 57517
919, 1, 52, 1, 0, 53360, 20, 11, 4072, 57517
925, 0, 1317, 2, 0, 25703, 21, 218, 30256, 57517
931, 0, 1298, 2, 0, 27017, 15, 204, 28981, 57517
937, 0, 1389, 1, 0, 32566, 13, 176, 23372, 57517
943, 0, 1388, 1, 0, 38935, 14, 136, 17043, 57517
949, 0, 1497, 1, 0, 42424, 14, 11, 13570, 57517
955, 0, 1534, 1, 0, 45445, 15, 11, 10511, 57517
961, 1, 1688, 0, 0, 47562, 15, 10, 8241, 57517
967, 1, 1719, 0, 0, 48659, 13, 13, 7112, 57517
973, 0, 1719, 0, 0, 50987, 14, 12, 4785, 57517
979, 0, 1719, 0, 0, 51703, 14, 10, 4071, 57517
985, 0, 1719, 1, 0, 51989, 12, 13, 3783, 57517
991, 0, 1719, 3, 0, 26643, 14, 372, 28766, 57517
997, 1, 1199, 3, 0, 27884, 12, 284, 28134, 57517
1003, 1, 978, 3, 0, 34751, 13, 178, 21593, 57517
1009, 1, 748, 2, 0, 38733, 14, 254, 17765, 57517
1015, 1, 717, 1, 0, 40927, 15, 203, 15653, 57517
1021, 0, 490, 0, 0, 13324, 17, 351, 43335, 57517
1027, 1, 312, 0, 0, 16988, 15, 182, 40019, 57517
1033, 2, 233, 0, 0, 25539, 14, 10, 31719, 57517
1039, 2, 141, 0, 0, 32913, 14, 8, 24439, 57517
1045, 1, 81, 0, 0, 38370, 15, 8, 19042, 57517
1051, 1, 51, 1, 0, 42342, 14, 10, 15098, 57517
1057, 2, 31, 1, 0, 44847, 13, 12, 12611, 57517
1063, 0, 31, 2, 0, 46714, 13, 12, 10745, 57517
1069, 1, 31, 1, 0, 49067, 14, 9, 8394, 57517
1075, 1, 32, 2, 0, 50815, 12, 4, 6651, 57517
1081, 1, 32, 2, 0, 51917, 13, 6, 5546, 57517
1087, 1, 32, 2, 0, 52970, 13, 11, 4488, 57517
1093, 1, 258, 2, 0, 25716, 13, 96, 31431, 57517
1099, 2, 261, 2, 0, 27076, 8, 76, 30092, 57517
1105, 2, 316, 2, 0, 31444, 6, 40, 25707, 57517
1111, 2, 316, 1, 0, 41025, 9, 20, 16144, 57517
1117, 2, 283, 1, 0, 44667, 12, 7, 12545, 57517
1123, 2, 313, 1, 0, 47464, 13, 8, 9716, 57517
1129, 2, 313, 1, 0, 49600, 12, 10, 7579, 57517
1135, 4, 312, 1, 0, 51627, 12, 9, 5552, 57517
1141, 3, 312, 1, 0, 52603, 14, 19, 4565, 57517
1147, 4, 310, 1, 0, 53976, 12, 12, 3202, 57517
1153, 2, 312, 1, 0, 53743, 12, 10, 3437, 57517
1159, 2, 311, 1, 0, 25991, 14, 155, 31043, 57517
1165, 1, 241, 1, 0, 26599, 17, 91, 30567, 57517
1171, 0, 201, 1, 0, 31255, 17, 83, 25960, 57517
1177, 0, 137, 1, 0, 38186, 17, 80, 19096, 57517
1183, 0, 97, 1, 0, 42918, 18, 65, 14418, 57517
1189, 0, 98, 1, 0, 12578, 16, 312, 44512, 57517
1195, 0, 2, 2, 0, 18408, 16, 128, 38961, 57517
1201, 0, 4, 3, 0, 24222, 13, 20, 33255, 57517
1207, 0, 3, 4, 0, 31093, 12, 10, 26395, 57517
1213, 0, 2, 1, 0, 34307, 15, 10, 23182, 57517
1219, 1, 1, 1, 0, 40823, 14, 9, 16668, 57517
1225, 1, 1, 1, 0, 46128, 15, 10, 11361, 57517
1231, 0, 1, 0, 0, 49015, 16, 9, 8476, 57517
1237, 0, 1, 1, 0, 51157, 15, 8, 6335, 57517
1243, 1, 4, 1, 0, 53983, 11, 6, 3511, 57517
1249, 2, 4, 0, 0, 54314, 11, 9, 3177, 57517
1255, 2, 4, 0, 0, 54788, 14, 11, 2698, 57517
1261, 2, 993, 0, 0, 21293, 13, 571, 34645, 57517
1267, 2, 993, 0, 0, 22145, 12, 453, 33912, 57517
1273, 2, 1058, 0, 0, 33613, 12, 410, 22422, 57517
1279, 2, 1216, 0, 0, 39024, 12, 388, 16875, 57517
1285, 2, 1355, 0, 0, 43847, 13, 59, 12241, 57517
1291, 1, 1427, 0, 0, 46352, 14, 37, 9686, 57517
1297, 1, 1643, 0, 0, 47456, 15, 32, 8370, 57517
1303, 1, 1643, 0, 0, 50136, 15, 12, 5710, 57517
1309, 2, 1642, 0, 0, 51117, 15, 11, 4730, 57517
1315, 2, 1642, 0, 0, 51672, 15, 8, 4178, 57517
1321, 2, 1641, 0, 0, 51804, 13, 11, 4046, 57517
1327, 3, 1641, 0, 0, 22635, 13, 72, 33153, 57517
1333, 3, 1252, 0, 0, 18860, 15, 67, 37320, 57517
1339, 1, 1092, 0, 0, 29745, 14, 39, 26626, 57517
1345, 1, 764, 0, 0, 38831, 13, 54, 17854, 57517
1351, 2, 524, 0, 0, 42677, 12, 49, 14253, 57517
1357, 1, 408, 0, 0, 46891, 15, 15, 10187, 57517
1363, 1, 347, 1, 0, 48971, 15, 11, 8171, 57517
1369, 0, 175, 2, 0, 9699, 16, 316, 47309, 57517
1375, 0, 175, 3, 0, 9485, 16, 288, 47550, 57517
1381, 0, 115, 1, 0, 8732, 15, 577, 48077, 57517
1387, 0, 52, 1, 0, 8938, 14, 581, 47931, 57517
1393, 0, 51, 0, 0, 8902, 16, 725, 47823, 57517
1399, 0, 21, 1, 0, 8372, 15, 1105, 48003, 57517
1405, 0, 20, 2, 0, 8302, 16, 1034, 48143, 57517
1411, 0, 20, 2, 0, 8151, 16, 206, 49122, 57517
1417, 1, 20, 2, 0, 8122, 15, 348, 49009, 57517
1423, 2, 23, 0, 0, 8099, 13, 349, 49031, 57517
1429, 4, 23, 1, 0, 10214, 7, 320, 46948, 57517
1435, 1, 165, 1, 0, 13712, 15, 315, 43308, 57517
1441, 1, 1326, 0, 0, 15774, 18, 315, 40083, 57517
1447, 2, 1616, 0, 0, 16907, 12, 312, 38668, 57517
1453, 1, 3476, 1, 0, 21881, 12, 7, 32139, 57517
1459, 0, 4027, 1, 0, 23571, 12, 8, 29898, 57517
1465, 0, 4026, 3, 0, 24414, 10, 10, 29054, 57517
1471, 3, 4123, 3, 0, 24608, 11, 25, 28744, 57517
1477, 4, 4123, 3, 0, 24677, 10, 35, 28665, 57517
1483, 3, 4101, 4, 0, 24416, 10, 160, 28823, 57517
1489, 2, 4099, 5, 0, 24138, 10, 160, 29103, 57517
1495, 2, 4098, 5, 0, 24067, 11, 7, 29327, 57517
1501, 2, 4097, 4, 0, 23636, 12, 7, 29759, 57517
1507, 2, 4067, 4, 0, 22216, 13, 5, 31210, 57517
1513, 2, 3601, 0, 0, 20465, 15, 9, 33425, 57517
1519, 3, 3362, 0, 0, 19851, 14, 7, 34280, 57517
1525, 3, 2617, 0, 0, 17627, 12, 43, 37215, 57517
1531, 3, 1148, 0, 0, 13693, 12, 44, 42617, 57517
1537, 3, 628, 0, 0, 11361, 10, 7, 45508, 57517
1543, 2, 373, 0, 0, 9966, 11, 7, 47158, 57517
1549, 3, 322, 0, 0, 9585, 11, 8, 47588, 57517
1555, 3, 143, 0, 0, 8795, 11, 7, 48558, 57517
1561, 3, 63, 0, 0, 8325, 10, 5, 49111, 57517
1567, 5, 2, 0, 0, 8127, 11, 15, 49357, 57517
1573, 4, 2, 0, 0, 7957, 12, 15, 49527, 57517
1579, 3, 1, 0, 0, 7908, 14, 7, 49584, 57517
1585, 2, 0, 1, 0, 7666, 12, 10, 49826, 57517
1591, 2, 2, 1, 0, 7486, 12, 11, 50003, 57517
1597, 2, 249, 1, 0, 9492, 12, 11, 47750, 57517
1603, 2, 1356, 1, 0, 12854, 12, 9, 43283, 57517
1609, 2, 1790, 1, 0, 14955, 12, 11, 40746, 57517
1615, 1, 2023, 2, 0, 16236, 13, 9, 39233, 57517
1621, 0, 2245, 2, 0, 18156, 14, 5, 37095, 57517
1627, 0, 2993, 1, 0, 19387, 15, 6, 35115, 57517
1633, 0, 3379, 1, 0, 20769, 16, 5, 33347, 57517
1639, 3, 3377, 0, 0, 21126, 13, 5, 32993, 57517
1645, 2, 3373, 1, 0, 21313, 11, 9, 32808, 57517
1651, 0, 3373, 0, 0, 21318, 13, 9, 32804, 57517
1657, 2, 3372, 1, 0, 21351, 11, 6, 32774, 57517
1663, 3, 3369, 1, 0, 21378, 13, 4, 32749, 57517
1669, 3, 3232, 1, 0, 20823, 12, 89, 33357, 57517
1675, 3, 2982, 1, 0, 19432, 12, 88, 34999, 57517
1681, 2, 2476, 2, 0, 17374, 13, 177, 37473, 57517
1687, 2, 2245, 2, 0, 16125, 12, 178, 38953, 57517
1693, 2, 2057, 1, 0, 14805, 13, 178, 40461, 57517
1699, 2, 1547, 1, 0, 13093, 14, 287, 42573, 57517
1705, 2, 1186, 1, 0, 11953, 14, 25, 44336, 57517
1711, 3, 1005, 2, 0, 11168, 13, 28, 45298, 57517
1717, 4, 706, 2, 0, 10111, 10, 27, 46657, 57517
1723, 3, 555, 2, 0, 9920, 11, 27, 46999, 57517
1729, 4, 444, 1, 0, 9150, 11, 26, 47881, 57517
1735, 4, 323, 1, 0, 8627, 11, 25, 48526, 57517
