ts, default broker, CrocodileAgent, SPOT, COLDPower18, VidyutVanika, EWIIS3, AgentUDE, Bunnie, total
1327, 0, 1237, 208, 0, 10847, 10, 1552, 43648, 57502
1333, 0, 1237, 206, 0, 10847, 10, 1544, 43658, 57502
1339, 1, 1134, 205, 0, 25361, 10, 1419, 29372, 57502
1345, 1, 1074, 0, 0, 28438, 10, 1418, 26561, 57502
1351, 1, 918, 225, 0, 10225, 9, 2320, 43804, 57502
1357, 1, 858, 224, 0, 14765, 10, 2309, 39335, 57502
1363, 2, 578, 223, 0, 28208, 10, 2246, 26235, 57502
1369, 1, 499, 221, 0, 34378, 10, 21, 22372, 57502
1375, 1, 321, 221, 0, 39702, 9, 93, 17155, 57502
1381, 0, 231, 221, 0, 44243, 10, 94, 12703, 57502
1387, 1, 141, 221, 0, 46290, 9, 85, 10755, 57502
1393, 1, 51, 131, 0, 49053, 10, 322, 7934, 57502
1399, 1, 51, 101, 0, 50801, 10, 323, 6215, 57502
1405, 1, 21, 51, 0, 51661, 9, 452, 5307, 57502
1411, 1, 1, 0, 0, 52619, 9, 453, 4419, 57502
1417, 1, 0, 0, 0, 52024, 10, 589, 4878, 57502
1423, 0, 0, 1, 0, 52548, 11, 813, 4129, 57502
1429, 0, 0, 1, 0, 53254, 11, 782, 3454, 57502
1435, 1, 0, 2, 0, 53914, 10, 755, 2820, 57502
1441, 1, 298, 2, 0, 54344, 9, 705, 2143, 57502
1447, 2, 429, 2, 0, 53990, 8, 800, 2271, 57502
1453, 2, 429, 0, 0, 54208, 11, 707, 2145, 57502
1459, 1, 428, 0, 0, 54459, 11, 602, 2001, 57502
1465, 0, 710, 0, 0, 53844, 13, 670, 2265, 57502
1471, 0, 709, 1, 0, 53918, 11, 610, 2253, 57502
1477, 0, 709, 1, 0, 53809, 11, 548, 2424, 57502
1483, 0, 708, 13, 0, 54275, 8, 429, 2069, 57502
1489, 0, 679, 0, 0, 54464, 9, 374, 1976, 57502
1495, 0, 678, 3, 0, 9964, 10, 2214, 44633, 57502
1501, 0, 676, 3, 0, 9783, 12, 2154, 44874, 57502
1507, 0, 646, 3, 0, 19794, 11, 2069, 34979, 57502
1513, 1, 496, 0, 0, 26909, 11, 2065, 28020, 57502
1519, 2, 496, 2, 0, 9560, 11, 2975, 44456, 57502
1525, 2, 313, 82, 0, 20291, 10, 2891, 33913, 57502
1531, 1, 253, 52, 0, 28270, 12, 2750, 26164, 57502
1537, 1, 61, 52, 0, 38720, 11, 86, 18571, 57502
1543, 1, 62, 52, 0, 44206, 10, 88, 13083, 57502
1549, 1, 62, 52, 0, 46887, 11, 202, 10287, 57502
1555, 1, 63, 52, 0, 50036, 10, 174, 7166, 57502
1561, 1, 31, 52, 0, 51237, 11, 177, 5993, 57502
1567, 0, 32, 182, 0, 51918, 12, 172, 5186, 57502
1573, 1, 33, 160, 0, 52782, 10, 304, 4212, 57502
1579, 1, 33, 100, 0, 53489, 10, 300, 3569, 57502
1585, 1, 32, 100, 0, 52187, 11, 712, 4459, 57502
1591, 1, 32, 100, 0, 53042, 10, 710, 3607, 57502
1597, 2, 31, 101, 0, 53519, 10, 782, 3057, 57502
1603, 2, 31, 101, 0, 54262, 10, 882, 2214, 57502
1609, 2, 306, 62, 0, 54234, 9, 814, 2075, 57502
1615, 2, 319, 2, 0, 53936, 10, 715, 2518, 57502
1621, 0, 351, 1, 0, 53877, 8, 698, 2567, 57502
1627, 1, 477, 1, 0, 54020, 8, 787, 2208, 57502
1633, 2, 824, 0, 0, 53125, 9, 522, 3020, 57502
1639, 16, 813, 0, 0, 53276, 9, 486, 2902, 57502
1645, 12, 810, 13, 0, 53534, 10, 525, 2598, 57502
1651, 17, 806, 20, 0, 54030, 6, 419, 2204, 57502
1657, 18, 783, 23, 0, 53540, 7, 356, 2775, 57502
1663, 13, 761, 384, 0, 10355, 7, 2708, 43274, 57502
1669, 11, 725, 385, 0, 10339, 8, 2732, 43302, 57502
1675, 13, 521, 382, 0, 19299, 8, 2631, 34648, 57502
1681, 9, 442, 27, 0, 25576, 11, 2540, 28897, 57502
1687, 6, 411, 58, 0, 9805, 11, 3450, 43761, 57502
1693, 3, 320, 52, 0, 15854, 11, 2976, 38286, 57502
1699, 1, 198, 47, 0, 25513, 11, 2924, 28808, 57502
1705, 1, 88, 43, 0, 35257, 12, 5, 22096, 57502
1711, 1, 28, 38, 0, 40190, 8, 8, 17229, 57502
1717, 0, 7, 35, 0, 45115, 9, 7, 12329, 57502
