gameId;gameName;status;gameSize;gameLength;lastTick;weatherLocation;weatherDate;logUrl;AgentUDE;Bunnie;COLDPower18;CrocodileAgent;EWIIS3;SPOT;VidyutVanika
1283;PowerTAC_2018_Finals_111;game_complete;4;1754;1753;cheyenne;16.01.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_111.tar.gz;93030.86768;;-167606.8678;;-3514168.249;;465579.7794
1284;PowerTAC_2018_Finals_112;game_complete;4;2300;2299;cheyenne;03.08.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_112.tar.gz;-87915.67314;-622326.9128;61055.58511;;;;803634.6483
1285;PowerTAC_2018_Finals_113;game_complete;4;1597;1596;cheyenne;05.09.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_113.tar.gz;-238263.3975;;;90291.43271;-3180199.768;;1453941.85
1286;PowerTAC_2018_Finals_114;game_complete;4;1348;1347;cheyenne;27.12.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_114.tar.gz;325431.5197;-4359164.497;;123348.988;;;222523.0319
1287;PowerTAC_2018_Finals_115;game_complete;4;1617;1616;cheyenne;23.07.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_115.tar.gz;63893.98288;;101460.9933;773312.8068;;;3093184.303
1288;PowerTAC_2018_Finals_116;game_complete;4;1443;1441;cheyenne;14.01.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_116.tar.gz;;-1728018.206;133740.222;;-1767834.184;160054.077;
1289;PowerTAC_2018_Finals_117;game_complete;4;1365;1363;cheyenne;27.11.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_117.tar.gz;;-3706774.555;;-151736.2203;-919375.8336;-62768.72956;
1290;PowerTAC_2018_Finals_118;game_complete;4;1366;1364;cheyenne;27.10.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_118.tar.gz;;;343412.2011;322997.8208;-7485591.967;-48165.9689;
1291;PowerTAC_2018_Finals_119;game_complete;4;1326;1325;cheyenne;03.11.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_119.tar.gz;;-2177911.13;84317.75319;317060.6501;;269523.5719;
1292;PowerTAC_2018_Finals_120;game_complete;4;1701;1700;cheyenne;11.04.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_120.tar.gz;297027.6713;1141854.019;;;-797517.1805;243214.4031;
1293;PowerTAC_2018_Finals_121;game_complete;4;1415;1414;cheyenne;30.10.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_121.tar.gz;669856.4342;;314683.5471;;-5134514.998;3283746.366;
1294;PowerTAC_2018_Finals_122;game_complete;4;1375;1373;cheyenne;07.08.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_122.tar.gz;242460.95;-715388.1498;47679.17316;;;203903.7838;
1295;PowerTAC_2018_Finals_123;game_complete;4;1393;1391;cheyenne;18.04.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_123.tar.gz;1773721.304;;;2405233.164;-1267645.194;1269738.955;
1296;PowerTAC_2018_Finals_124;game_complete;4;1342;1340;cheyenne;13.05.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_124.tar.gz;240040.7396;2377738.796;;506341.8174;;8873.312292;
1297;PowerTAC_2018_Finals_125;game_complete;4;1323;1321;cheyenne;13.07.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_125.tar.gz;408661.0311;;220878.8143;3752136.368;;4008404.454;
1298;PowerTAC_2018_Finals_126;game_complete;4;1346;1345;cheyenne;10.05.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_126.tar.gz;;628806.3568;;;-408442.602;82987.78142;898156.4911
1299;PowerTAC_2018_Finals_127;game_complete;4;1364;1363;cheyenne;03.12.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_127.tar.gz;;;-109450.9126;;-4020601.787;-199017.1732;-509022.2457
1300;PowerTAC_2018_Finals_128;game_complete;4;1325;1323;cheyenne;27.07.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_128.tar.gz;;164535.5844;159601.8269;;;-65220.41298;1044096.589
1301;PowerTAC_2018_Finals_129;game_complete;4;1471;1469;cheyenne;18.06.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_129.tar.gz;;;;492036.2469;-1990255.538;-113085.6831;1383003.228
1302;PowerTAC_2018_Finals_130;game_complete;4;1652;1651;cheyenne;05.04.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_130.tar.gz;;1744549.937;;589990.9335;;-8279.657432;2465873.759
1303;PowerTAC_2018_Finals_131;game_complete;4;1437;1436;cheyenne;21.06.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_131.tar.gz;;;175709.9494;668128.3056;;-93465.95021;2407051.556
1304;PowerTAC_2018_Finals_132;game_complete;4;1391;1389;cheyenne;04.09.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_132.tar.gz;92709.79904;;;;-1805913.998;-183504.1796;706272.7421
1305;PowerTAC_2018_Finals_133;game_complete;4;1414;1412;cheyenne;25.08.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_133.tar.gz;1032540.589;266644.6127;;;;-30676.65022;-596900.157
1306;PowerTAC_2018_Finals_134;game_complete;4;1388;1387;cheyenne;03.03.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_134.tar.gz;-575089.6521;;18741.6099;;;11003.30734;2112036.337
1307;PowerTAC_2018_Finals_135;game_complete;4;1354;1353;cheyenne;05.07.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_135.tar.gz;75125.98016;;;733569.4313;;39315.96574;2737155.861
1308;PowerTAC_2018_Finals_136;game_complete;4;1443;1441;cheyenne;30.09.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_136.tar.gz;;-5202979.263;299457.2017;219500.6132;-2382716.303;;
1309;PowerTAC_2018_Finals_137;game_complete;4;1475;1473;cheyenne;14.05.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_137.tar.gz;1967982.53;1782017.548;152855.7174;;-887325.8409;;
1310;PowerTAC_2018_Finals_138;game_complete;4;1998;1996;cheyenne;12.01.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_138.tar.gz;373230.6853;-1543837.486;;638280.1503;-1890268.208;;
1311;PowerTAC_2018_Finals_139;game_complete;4;1342;1341;cheyenne;04.05.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_139.tar.gz;821955.5875;;252285.147;4024071.504;-1702981.65;;
1312;PowerTAC_2018_Finals_140;game_complete;4;1484;1482;cheyenne;02.11.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_140.tar.gz;149347.1539;-2536544.756;91714.39578;488250.6738;;;
1313;PowerTAC_2018_Finals_141;game_complete;4;1337;1336;cheyenne;04.01.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_141.tar.gz;;-943319.9625;7625.731715;;-1104555.027;;1144924.656
1314;PowerTAC_2018_Finals_142;game_complete;4;1581;1580;cheyenne;05.05.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_142.tar.gz;;1912646.074;;321457.9181;130672.1908;;1759327.139
1315;PowerTAC_2018_Finals_143;game_complete;4;1448;1447;cheyenne;15.08.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_143.tar.gz;;;-57341.73783;496093.0505;-2677784.665;;2412895.721
1316;PowerTAC_2018_Finals_144;game_complete;4;1406;1405;cheyenne;20.11.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_144.tar.gz;;-2390745.714;87702.8127;54843.67158;;;-16135.18187
1317;PowerTAC_2018_Finals_145;game_complete;4;1467;1466;cheyenne;22.02.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_145.tar.gz;419761.7114;1464181.092;;;-876607.4113;;1949212.069
1318;PowerTAC_2018_Finals_146;game_complete;4;1542;1540;cheyenne;18.08.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_146.tar.gz;-161919.3601;;-63558.33291;;-2326466.37;;238673.8771
1319;PowerTAC_2018_Finals_147;game_complete;4;1526;1525;cheyenne;10.09.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_147.tar.gz;241160.9215;-912942.197;47186.4062;;;;281718.7968
1320;PowerTAC_2018_Finals_148;game_complete;4;1371;1370;cheyenne;04.09.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_148.tar.gz;-12564.42205;;;-377387.6417;-4911781.154;;1303216.588
1321;PowerTAC_2018_Finals_149;game_complete;4;1379;1378;cheyenne;20.07.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_149.tar.gz;456038.9645;-873308.2446;;433335.8714;;;273747.5545
1322;PowerTAC_2018_Finals_150;game_complete;4;1481;1480;cheyenne;20.07.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_150.tar.gz;216384.9117;;125559.2072;796432.1711;;;2502484.413
1323;PowerTAC_2018_Finals_151;game_complete;4;1421;1419;cheyenne;13.05.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_151.tar.gz;;1507627.058;412810.9848;;-1053980.158;1428.576873;
1324;PowerTAC_2018_Finals_152;game_complete;4;1439;1437;cheyenne;20.03.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_152.tar.gz;;1203949.785;;796721.0473;-622874.1509;99044.90628;
1325;PowerTAC_2018_Finals_153;game_complete;4;1852;1851;cheyenne;03.09.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_153.tar.gz;;;392872.8757;-753851.3475;-1.32E+07;61774.47672;
1326;PowerTAC_2018_Finals_154;game_complete;4;1385;1384;cheyenne;30.08.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_154.tar.gz;;-1553194.928;48185.72898;792648.4043;;147765.0928;
1327;PowerTAC_2018_Finals_155;game_complete;4;1350;1348;cheyenne;31.07.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_155.tar.gz;-64819.69477;245716.024;;;-521999.5822;52919.93133;
1328;PowerTAC_2018_Finals_156;game_complete;4;1535;1533;cheyenne;11.04.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_156.tar.gz;2694197.416;;154172.2281;;-456247.1351;3867533.589;
1329;PowerTAC_2018_Finals_157;game_complete;4;1336;1334;cheyenne;23.08.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_157.tar.gz;194162.8318;-888443.0229;78583.08635;;;81392.46746;
1330;PowerTAC_2018_Finals_158;game_complete;4;1350;1348;cheyenne;14.05.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_158.tar.gz;1731076.609;;;515984.3619;-7813212.243;-253531.2551;
1331;PowerTAC_2018_Finals_159;game_complete;4;1370;1368;cheyenne;14.07.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_159.tar.gz;1061767.47;1316408.607;;399372.3872;;11479.82879;
1332;PowerTAC_2018_Finals_160;game_complete;4;1406;1404;cheyenne;02.11.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_160.tar.gz;241883.4584;;241408.5879;1187347.319;;4877795.522;
1333;PowerTAC_2018_Finals_161;game_complete;4;1367;1365;cheyenne;21.08.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_161.tar.gz;;430046.1915;;;-1198152.702;84232.20328;880056.0482
1334;PowerTAC_2018_Finals_162;game_complete;4;1408;1407;cheyenne;11.09.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_162.tar.gz;;;-83159.82794;;-2058195.742;190451.7019;-1892359.502
1335;PowerTAC_2018_Finals_163;game_complete;4;1391;1390;cheyenne;24.07.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_163.tar.gz;;1200554.186;72685.36509;;;137614.6669;748883.2234
1336;PowerTAC_2018_Finals_164;game_complete;4;1392;1391;cheyenne;26.10.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_164.tar.gz;;;;281308.9273;-3191210.512;-555419.5759;489406.1835
1337;PowerTAC_2018_Finals_165;game_complete;4;1325;1324;cheyenne;22.05.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_165.tar.gz;;559418.1646;;470607.1705;;-99919.25837;907040.1384
1338;PowerTAC_2018_Finals_166;game_complete;4;1386;1385;cheyenne;20.10.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_166.tar.gz;;;28493.56509;285754.6485;;655095.2768;1351162.328
1339;PowerTAC_2018_Finals_167;game_complete;4;1373;1371;cheyenne;27.06.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_167.tar.gz;-86931.05027;;;;-2357231.697;-458226.7257;1217924.254
1340;PowerTAC_2018_Finals_168;game_complete;4;1435;1433;cheyenne;28.02.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_168.tar.gz;1625340.045;674940.1638;;;;3887.317081;350710.6882
1341;PowerTAC_2018_Finals_169;game_complete;4;1637;1636;cheyenne;07.04.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_169.tar.gz;-209217.5343;;67919.83082;;;13976.61587;6127580.378
1342;PowerTAC_2018_Finals_170;game_complete;4;1350;1348;cheyenne;29.12.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_170.tar.gz;620137.2836;;;431780.1003;;83854.5056;2471911.801
1343;PowerTAC_2018_Finals_171;game_complete;4;1559;1557;cheyenne;21.05.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_171.tar.gz;;2034708.326;445453.8184;693381.7434;-1548189.139;;
1344;PowerTAC_2018_Finals_172;game_complete;4;1727;1726;cheyenne;31.10.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_172.tar.gz;1474897.254;-3545493.126;130696.4353;;-1128513.391;;
1345;PowerTAC_2018_Finals_173;game_complete;4;1531;1530;cheyenne;12.07.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_173.tar.gz;238698.3777;2075819.187;;711013.3753;-764601.8796;;
1346;PowerTAC_2018_Finals_174;game_complete;4;1498;1496;cheyenne;23.12.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_174.tar.gz;3406170.478;;347108.5513;-1617587.322;-1.05E+07;;
1347;PowerTAC_2018_Finals_175;game_complete;4;1786;1784;cheyenne;03.08.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_175.tar.gz;18392.26172;-2386546.918;198699.3938;673187.9645;;;
1348;PowerTAC_2018_Finals_176;game_complete;4;1618;1617;cheyenne;29.11.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_176.tar.gz;;-677397.1778;135289.3089;;-1202041.463;;1707929.595
1349;PowerTAC_2018_Finals_177;game_complete;4;1350;1348;cheyenne;24.11.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_177.tar.gz;;-1949236.82;;122688.0435;-1198738.975;;326993.0139
1350;PowerTAC_2018_Finals_178;game_complete;4;1600;1599;cheyenne;01.11.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_178.tar.gz;;;-102229.0179;-230283.1652;-6104622.602;;1617106.258
1351;PowerTAC_2018_Finals_179;game_complete;4;1385;1384;cheyenne;14.09.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_179.tar.gz;;-1594330.893;34505.57994;554983.2423;;;-37802.93423
1352;PowerTAC_2018_Finals_180;game_complete;4;1506;1505;cheyenne;14.12.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_180.tar.gz;1368101.167;-545505.1674;;;-1166149.061;;879486.7239
1353;PowerTAC_2018_Finals_181;game_complete;4;1534;1533;cheyenne;15.05.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_181.tar.gz;50819.46352;;193931.6633;;-3297494.676;;399130.7899
1354;PowerTAC_2018_Finals_182;game_complete;4;1616;1615;cheyenne;12.04.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_182.tar.gz;-360087.0606;1318136.653;66308.01599;;;;548218.338
1355;PowerTAC_2018_Finals_183;game_complete;4;1458;1457;cheyenne;01.09.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_183.tar.gz;-717212.5484;;;-82077.79004;-3935073.937;;831975.6214
1356;PowerTAC_2018_Finals_184;game_complete;4;1472;1471;cheyenne;20.02.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_184.tar.gz;225241.8488;191748.7075;;166060.2881;;;78089.03379
1357;PowerTAC_2018_Finals_185;game_complete;4;1325;1324;cheyenne;05.07.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_185.tar.gz;602311.7223;;116633.7947;397042.1029;;;1532029.757
1358;PowerTAC_2018_Finals_186;game_complete;4;1331;1330;cheyenne;03.04.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_186.tar.gz;;1650459.718;61611.83838;;-937150.7768;114102.9114;
1359;PowerTAC_2018_Finals_187;game_complete;4;1334;1332;cheyenne;17.12.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_187.tar.gz;;-2057217.589;;540088.7083;-1159588.022;222453.1037;
1360;PowerTAC_2018_Finals_188;game_complete;4;1445;1443;cheyenne;11.08.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_188.tar.gz;;;274664.592;882463.1654;-3559422.478;3170915.926;
1361;PowerTAC_2018_Finals_189;game_complete;4;1329;1327;cheyenne;12.11.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_189.tar.gz;;-3545867.303;256421.4036;168736.3719;;310676.0528;
1362;PowerTAC_2018_Finals_190;game_complete;4;1345;1343;cheyenne;29.11.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_190.tar.gz;935955.137;-4876478.674;;;-267242.0255;-79577.20948;
1363;PowerTAC_2018_Finals_191;game_complete;4;1469;1467;cheyenne;31.07.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_191.tar.gz;2998336.44;;534933.0546;;-5271376.069;9747.951704;
1364;PowerTAC_2018_Finals_192;game_complete;4;1495;1493;cheyenne;15.10.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_192.tar.gz;214107.2968;-3543518.919;94928.8681;;;42552.61566;
1365;PowerTAC_2018_Finals_193;game_complete;4;1408;1406;cheyenne;14.01.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_193.tar.gz;502887.7079;;;242289.0929;-4437200.231;3521810.46;
1366;PowerTAC_2018_Finals_194;game_complete;4;1558;1557;cheyenne;03.11.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_194.tar.gz;782471.7161;-339194.0795;;715503.1983;;-107069.2619;
1367;PowerTAC_2018_Finals_195;game_complete;4;1479;1477;cheyenne;05.08.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_195.tar.gz;4403951.47;;182826.5879;2880837.117;;576375.651;
1368;PowerTAC_2018_Finals_196;game_complete;4;1473;1472;cheyenne;26.06.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_196.tar.gz;;1173514.744;;;-788929.7375;219850.348;1015437.847
1369;PowerTAC_2018_Finals_197;game_complete;4;1401;1400;cheyenne;10.09.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_197.tar.gz;;;-97344.55166;;-3141335.24;432703.7158;102810.2928
1370;PowerTAC_2018_Finals_198;game_complete;4;1359;1358;cheyenne;11.03.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_198.tar.gz;;522435.5251;53161.53178;;;134978.4546;1041648.079
1371;PowerTAC_2018_Finals_199;game_complete;4;1505;1503;cheyenne;24.03.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_199.tar.gz;;;;729858.2388;-2029491.15;590537.2799;1950828.452
1372;PowerTAC_2018_Finals_200;game_complete;4;1882;1881;cheyenne;04.07.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_200.tar.gz;;-177937.2021;;1013693.391;;-8636.450148;1755647.147
1373;PowerTAC_2018_Finals_201;game_complete;4;1462;1460;cheyenne;11.06.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_201.tar.gz;;;150313.1621;478066.5279;;70690.23553;2922593.369
1374;PowerTAC_2018_Finals_202;game_complete;4;1372;1371;cheyenne;31.03.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_202.tar.gz;75321.96273;;;;-1762190.341;108694.6016;2458860.465
1375;PowerTAC_2018_Finals_203;game_complete;4;1338;1337;cheyenne;18.11.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_203.tar.gz;1007043.455;-959351.2374;;;;-37332.09297;68937.12043
1376;PowerTAC_2018_Finals_204;game_complete;4;1680;1679;cheyenne;15.05.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_204.tar.gz;585844.5296;;75138.67916;;;53426.7241;5162598.441
1377;PowerTAC_2018_Finals_205;game_complete;4;1339;1337;cheyenne;26.12.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_205.tar.gz;791676.1826;;;808236.3334;;-36914.47361;3663048.629
1378;PowerTAC_2018_Finals_206;game_complete;4;1544;1542;cheyenne;09.06.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_206.tar.gz;;2090080.433;404302.4085;928474.7974;-1675292.531;;
1379;PowerTAC_2018_Finals_207;game_complete;4;1495;1493;cheyenne;22.09.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_207.tar.gz;1054189.969;-2690977.165;92092.09628;;-1136044.949;;
1380;PowerTAC_2018_Finals_208;game_complete;4;1353;1351;cheyenne;13.07.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_208.tar.gz;999972.2082;365698.9828;;413829.5195;-486557.2296;;
1381;PowerTAC_2018_Finals_209;game_complete;4;1368;1367;cheyenne;29.10.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_209.tar.gz;2819964.003;;216769.5142;-544436.062;-7385030.545;;
1382;PowerTAC_2018_Finals_210;game_complete;4;1963;1961;cheyenne;20.06.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_210.tar.gz;183820.472;2368676.724;331858.8172;914203.3332;;;
1383;PowerTAC_2018_Finals_211;game_complete;4;1426;1425;cheyenne;07.08.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_211.tar.gz;;857638.1001;191900.8813;;-1038296.09;;884124.5744
1384;PowerTAC_2018_Finals_212;game_complete;4;1455;1454;cheyenne;23.04.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_212.tar.gz;;2592346.558;;457459.213;-548228.8147;;2140083.455
1385;PowerTAC_2018_Finals_213;game_complete;4;1499;1498;cheyenne;28.04.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_213.tar.gz;;;-12595.02104;77094.52143;-3551951.328;;2065335.188
1386;PowerTAC_2018_Finals_214;game_complete;4;1329;1327;cheyenne;30.08.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_214.tar.gz;;-1298034.797;51009.31002;188245.2497;;;50511.79443
1387;PowerTAC_2018_Finals_215;game_complete;4;1448;1447;cheyenne;08.07.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_215.tar.gz;1153853.254;972697.3631;;;-1065676.684;;-1129996.539
1388;PowerTAC_2018_Finals_216;game_complete;4;1626;1625;cheyenne;24.07.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_216.tar.gz;91848.09607;;33901.07124;;-2810239.473;;1385888.072
1389;PowerTAC_2018_Finals_217;game_complete;4;1389;1388;cheyenne;05.04.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_217.tar.gz;124961.1602;632293.0252;41768.49318;;;;201502.0804
1390;PowerTAC_2018_Finals_218;game_complete;4;1345;1344;cheyenne;10.02.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_218.tar.gz;1252111.606;;;107763.0153;-2073197.232;;-82151.13007
1391;PowerTAC_2018_Finals_219;game_complete;4;1430;1428;cheyenne;07.05.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_219.tar.gz;1004851.751;961716.7736;;429002.068;;;587430.9923
1392;PowerTAC_2018_Finals_220;game_complete;4;1494;1493;cheyenne;29.08.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_220.tar.gz;589549.297;;-40560.82004;548775.0626;;;1708075.273
1393;PowerTAC_2018_Finals_221;game_complete;4;1409;1407;cheyenne;05.02.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_221.tar.gz;;-1772648.377;98568.03941;;-888622.3751;221889.4675;
1394;PowerTAC_2018_Finals_222;game_complete;4;1363;1362;cheyenne;04.08.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_222.tar.gz;;-181944.1161;;378099.0198;-1094696.394;215745.8124;
1395;PowerTAC_2018_Finals_223;game_complete;4;1362;1360;cheyenne;16.08.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_223.tar.gz;;;372730.4073;1469281.837;-4740366.527;1597350.806;
1396;PowerTAC_2018_Finals_224;game_complete;4;1505;1504;cheyenne;16.09.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_224.tar.gz;;-3063074.435;153911.2079;68550.26394;;331492.606;
1397;PowerTAC_2018_Finals_225;game_complete;4;1379;1377;cheyenne;06.09.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_225.tar.gz;771406.707;-1914172.282;;;-710346.5088;-15388.27297;
1398;PowerTAC_2018_Finals_226;game_complete;4;1389;1388;cheyenne;06.03.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_226.tar.gz;5215530.461;;297029.9538;;-8573430.679;-128744.3706;
1399;PowerTAC_2018_Finals_227;game_complete;4;1320;1318;cheyenne;03.09.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_227.tar.gz;837212.5452;-1136265.005;24973.60701;;;-39351.00879;
1400;PowerTAC_2018_Finals_228;game_complete;4;1356;1354;cheyenne;29.11.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_228.tar.gz;2829097.143;;;-285685.681;-5678835.518;395582.5768;
1401;PowerTAC_2018_Finals_229;game_complete;4;1329;1327;cheyenne;08.12.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_229.tar.gz;1364135.749;-1808509.577;;418705.7237;;45843.1676;
1402;PowerTAC_2018_Finals_230;game_complete;4;1374;1372;cheyenne;14.06.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_230.tar.gz;483592.5408;;299868.4624;2754735.298;;2990364.964;
1403;PowerTAC_2018_Finals_231;game_complete;4;1412;1411;cheyenne;12.08.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_231.tar.gz;;-94171.28183;;;-1254223.276;182554.2203;53680.19445
1404;PowerTAC_2018_Finals_232;game_complete;4;1493;1491;cheyenne;30.11.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_232.tar.gz;;;-65841.29749;;-1265323.423;91337.34195;2290351.8
1405;PowerTAC_2018_Finals_233;game_complete;4;1420;1418;cheyenne;04.07.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_233.tar.gz;;1544919.121;156520.5082;;;163129.9806;846824.1109
1406;PowerTAC_2018_Finals_234;game_complete;4;1364;1363;cheyenne;21.10.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_234.tar.gz;;;;-646659.398;-5700717.073;-228526.0537;773602.6107
1407;PowerTAC_2018_Finals_235;game_complete;4;1642;1641;cheyenne;08.11.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_235.tar.gz;;-1114578.545;;270268.9614;;-56083.53678;516687.5717
1408;PowerTAC_2018_Finals_236;game_complete;4;1439;1437;cheyenne;01.12.13;http://ts.powertac.org/log/PowerTAC_2018_Finals_236.tar.gz;;;24678.36945;-27341.52785;;53638.64427;4346740.568
1409;PowerTAC_2018_Finals_237;game_complete;4;1358;1357;cheyenne;14.06.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_237.tar.gz;-116232.9488;;;;-2777770.393;1706.775703;670682.2194
1410;PowerTAC_2018_Finals_238;game_complete;4;1479;1477;cheyenne;20.11.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_238.tar.gz;962061.2014;-755803.249;;;;-9600.62438;91924.55586
1411;PowerTAC_2018_Finals_239;game_complete;4;1334;1332;cheyenne;05.12.14;http://ts.powertac.org/log/PowerTAC_2018_Finals_239.tar.gz;-15919.88967;;56747.06455;;;-50922.48677;2729886.376
